BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by UNITED NATIONAL REALTY,Condo for sale,449000,2,2.0,1440.0,1722 Forest Hill Rd,"Staten Island, NY 10314","1722 Forest Hill RdStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Forest Hill Road,"1722 Forest Hill Rd, Staten Island, NY 10314, USA",40.580134,-74.154154
"Brokered by Homes R Us Realty of NY, Inc.",Townhouse for sale,799900,3,2.3738608579684373,2058.0,25 Flagship Cir,"Staten Island, NY 10309","25 Flagship CirStaten Island, NY 10309",United States,New York,Richmond County,Staten Island,Flagship Circle,"25 Flagship Cir, Staten Island, NY 10309, USA",40.5147701,-74.2022363
Brokered by Island Advantage Realty LLC,Foreclosure,605000,4,2.0,1344.0,253 Father Capodanno Blvd,"Staten Island, NY 10305","253 Father Capodanno BlvdStaten Island, NY 10305",United States,New York,Richmond County,Staten Island,Father Capodanno Boulevard,"253 Father Capodanno Blvd, Staten Island, NY 10305, USA",40.5909939,-74.0662942
Brokered by American Homes Group,House for sale,529000,3,2.0,1150.0,1524 Castleton Ave,"Staten Island, NY 10302","1524 Castleton AveStaten Island, NY 10302",United States,New York,Richmond County,Staten Island,Castleton Avenue,"1524 Castleton Ave, Staten Island, NY 10302, USA",40.635324,-74.133679
Brokered by Wonica REALTORS & Appraisers,Contingent,675000,3,1.0,1316.0,192 Hart Blvd,"Staten Island, NY 10301","192 Hart BlvdStaten Island, NY 10301",United States,New York,Richmond County,Staten Island,Hart Boulevard,"192 Hart Blvd, Staten Island, NY 10301, USA",40.630475,-74.100665
Brokered by J Milo Real Estate,Contingent,789000,4,2.0,1871.0,19 Goff Ave,"Staten Island, NY 10309","19 Goff AveStaten Island, NY 10309",United States,New York,Richmond County,Staten Island,Goff Avenue,"19 Goff Ave, Staten Island, NY 10309, USA",40.5248784,-74.2121776
Brokered by Robert Defalco Realty Inc.,Multi-family home for sale,589999,4,2.0,1680.0,393 Heberton Ave,"Staten Island, NY 10302","393 Heberton AveStaten Island, NY 10302",United States,New York,Richmond County,Staten Island,Heberton Avenue,"393 Heberton Ave, Staten Island, NY 10302, USA",40.6314894,-74.1348461
Brokered by Homefinders of SI Inc.,House for sale,749000,3,2.0,1332.0,206 Watchogue Rd,"Staten Island, NY 10314","206 Watchogue RdStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Watchogue Road,"206 Watchogue Rd, Staten Island, NY 10314, USA",40.6155772,-74.1364517
"Brokered by Robert Defalco Realty, Inc.",House for sale,1999999,5,2.3738608579684373,5301.0,220 Douglas Rd,"Staten Island, NY 10304","220 Douglas RdStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Douglas Road,"220 Douglas Rd, Staten Island, NY 10301, USA",40.6071393,-74.097086
Brokered by Century 21 Awaye Realty,Contingent,748000,3,2.0,1592.0,476 Darlington Ave,"Staten Island, NY 10309","476 Darlington AveStaten Island, NY 10309",United States,New York,Richmond County,Staten Island,Darlington Avenue,"476 Darlington Ave, Staten Island, NY 10309, USA",40.5342218,-74.2016301
Brokered by Ben Bay Realty Company of Staten Island LLC,Multi-family home for sale,1100000,3,2.0,1928.0,307 Ellis St,"Staten Island, NY 10307","307 Ellis StStaten Island, NY 10307",United States,New York,Richmond County,Staten Island,Ellis Street,"307 Ellis St, Staten Island, NY 10307, USA",40.5142085,-74.2505102
"Brokered by Robert Defalco Realty, Inc.",House for sale,1275000,3,4.0,2380.0,47 Brookside Loop,"Staten Island, NY 10309","47 Brookside LoopStaten Island, NY 10309",United States,New York,Richmond County,Staten Island,Brookside Loop,"47 Brookside Lp, Staten Island, NY 10309, USA",40.5393625,-74.214287
"Brokered by Robert DeFalco Realty, Inc.",House for sale,929000,5,2.3738608579684373,2200.0,314 Montreal Ave,"Staten Island, NY 10306","314 Montreal AveStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Montreal Avenue,"314 Montreal Ave, Staten Island, NY 10306, USA",40.5592121,-74.1263587
Brokered by EXIT HOME KEY REALTY,Townhouse for sale,549990,3,2.0,2184.207862,216 Hett Ave,"Staten Island, NY 10306","216 Hett AveStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Hett Avenue,"216 Hett Ave, Staten Island, NY 10306, USA",40.5610279,-74.1050355
"Brokered by Robert DeFalco Realty, Inc.",House for sale,649000,3,2.0,980.0,1056 Arden Ave,"Staten Island, NY 10312","1056 Arden AveStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Arden Avenue,"1056 Arden Ave, Staten Island, NY 10312, USA",40.5434215,-74.174846
Brokered by RE MAX Central,House for sale,499999,2,1.0,800.0,118 Cannon Ave,"Staten Island, NY 10314","118 Cannon AveStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Cannon Avenue,"118 Cannon Ave, Staten Island, NY 10314, USA",40.594453,-74.1889609
Brokered by RE MAX Elite,Multi-family home for sale,999998,4,4.0,2720.0,220 Nome Ave,"Staten Island, NY 10314","220 Nome AveStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Nome Avenue,"220 Nome Ave, Staten Island, NY 10314, USA",40.5862681,-74.1585168
Brokered by Red Door Realty Group,Townhouse for sale,318888,2,2.0,1270.0,42 Post Ln,"Staten Island, NY 10303","42 Post LnStaten Island, NY 10303",United States,New York,Richmond County,Staten Island,Post Lane,"42 Post Ln, Staten Island, NY 10303, USA",40.6384591,-74.1646633
Brokered by Joanne Costa Realty,Multi-family home for sale,3995000,3,2.3738608579684373,12200.0,639 Tompkins Ave,"Staten Island, NY 10305","639 Tompkins AveStaten Island, NY 10305",United States,New York,Richmond County,Staten Island,Tompkins Avenue,"639 Tompkins Ave., Staten Island, NY 10305, USA",40.6107278,-74.0701607
Brokered by Re/Max Edge,Townhouse for sale,525000,2,2.0,996.0,51 Anaconda St,"Staten Island, NY 10312","51 Anaconda StStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Anaconda Street,"51 Anaconda St, Staten Island, NY 10312, USA",40.546286,-74.195582
Brokered by Wonica REALTORS & Appraisers,House for sale,728900,4,1.0,960.0,305 S Greenleaf Ave,"Staten Island, NY 10314","305 S Greenleaf AveStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,South Greenleaf Avenue,"305 S Greenleaf Ave, Staten Island, NY 10314, USA",40.6163157,-74.1248333
Brokered by Brooklyn4U Rltyof DykerHeights,Pending,2300000,6,2.3738608579684373,4346.0,490 Jansen St,"Staten Island, NY 10312","490 Jansen StStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Jansen Street,"490 Jansen St, Staten Island, NY 10312, USA",40.5274146,-74.179841
Brokered by Brooklyn4U Rltyof DykerHeights,Pending,2300000,6,2.3738608579684373,4346.0,490 Jansen St,"Staten Island, NY 10312","490 Jansen StStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Jansen Street,"490 Jansen St, Staten Island, NY 10312, USA",40.5274146,-74.179841
Brokered by Red Door Realty Group,House for sale,1288888,3,4.0,1672.0,661 Ocean Ter,"Staten Island, NY 10301","661 Ocean TerStaten Island, NY 10301",United States,New York,Richmond County,Staten Island,Ocean Terrace,"661 Ocean Terrace, Staten Island, NY 10301, USA",40.6069525,-74.1016936
Brokered by DiTommaso Real Estate,House for sale,1399999,3,2.0,2700.0,316 Brehaut Ave,"Staten Island, NY 10307","316 Brehaut AveStaten Island, NY 10307",United States,New York,Richmond County,Staten Island,Brehaut Avenue,"316 Brehaut Ave, Staten Island, NY 10307, USA",40.5116874,-74.2388187
Brokered by RE/MAX Elite,Multi-family home for sale,1698000,4,4.0,3620.0,66 Archwood Ave,"Staten Island, NY 10312","66 Archwood AveStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Archwood Avenue,"66 Archwood Ave, Staten Island, NY 10312, USA",40.5357703,-74.1849822
Brokered by RE MAX Edge,House for sale,438000,2,2.0,1354.0,123 Jamie Ln,"Staten Island, NY 10312","123 Jamie LnStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Jamie Lane,"123 Jamie Ln, Staten Island, NY 10312, USA",40.5628043,-74.1853825
Brokered by Coldwell Banker Advantage,House for sale,2350000,5,4.0,4270.0,144 Dunham St,"Staten Island, NY 10309","144 Dunham StStaten Island, NY 10309",United States,New York,Richmond County,Staten Island,Dunham Street,"144 Dunham St, Staten Island, NY 10309, USA",40.5251737,-74.2176044
"Brokered by Chris Homes & Lands, Inc.",House for sale,799000,3,2.0,2340.0,825 Rockland Ave,"Staten Island, NY 10314","825 Rockland AveStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Rockland Avenue,"825 Rockland Ave, Staten Island, NY 10314, USA",40.5887913,-74.1444799
NoBroker,House for sale,499900,3,1.0,1040.0,334 Harbor Rd,"Staten Island, NY 10303","334 Harbor RdStaten Island, NY 10303",United States,New York,Richmond County,Staten Island,Harbor Road,"334 Harbor Rd, Staten Island, NY 10303, USA",40.6281869,-74.1606727
Brokered by Katz Realty,House for sale,1375000,5,4.0,2704.0,19 Bascom Pl,"Staten Island, NY 10314","19 Bascom PlStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Bascom Place,"19 Bascom Pl, Staten Island, NY 10314, USA",40.606711,-74.1447092
Brokered by Herman & Co. New York,House for sale,639000,4,2.0,1856.0,2341 Richmond Rd,"Staten Island, NY 10306","2341 Richmond RdStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Richmond Road,"2341 Richmond Rd, Staten Island, NY 10306, USA",40.5774962,-74.1181004
"Brokered by Robert DeFalco Realty, Inc.",Contingent,750000,4,4.0,1240.0,114 McArthur Ave,"Staten Island, NY 10312","114 McArthur AveStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Mcarthur Avenue,"114 Mc Arthur Ave, Staten Island, NY 10312, USA",40.5546832,-74.1780566
Brokered by Prominent Properties Sotheby's International Realty,House for sale,499999,3,2.0,1763.0,12 Irving Pl,"Staten Island, NY 10304","12 Irving PlStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Irving Place,"12 Irving Pl, Staten Island, NY 10304, USA",40.6175808,-74.0858322
NoBroker,House for sale,2900000,5,2.3738608579684373,6707.0,29 Annfield Ct,"Staten Island, NY 10304","29 Annfield CtStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Annfield Court,"29 Annfield Ct, Staten Island, NY 10304, USA",40.6000344,-74.1064235
"Brokered by Robert DeFalco Realty, Inc.",Condo for sale,475000,2,1.0,1296.0,26 Katan Loop Unit B,"Staten Island, NY 10308","26 Katan Loop Unit BStaten Island, NY 10308",United States,New York,Richmond County,Staten Island,Katan Loop,"26 Katan Loop, Staten Island, NY 10308, USA",40.5527755,-74.1539297
"Brokered by Tom Crimmins Realty, Ltd.",House for sale,2050000,6,6.0,5600.0,254 Flagg Pl,"Staten Island, NY 10304","254 Flagg PlStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Flagg Place,"254 Flagg Pl, Staten Island, NY 10304, USA",40.5856353,-74.1068594
Brokered by Ashford Homes,House for sale,669000,3,2.0,1312.0,72 Boone St,"Staten Island, NY 10314","72 Boone StStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Boone Street,"72 Boone St, Staten Island, NY 10314, USA",40.6013797,-74.1380964
"Brokered by Robert DeFalco Realty, Inc.",Multi-family home for sale,530000,2,2.0,1672.0,87 Murdock Pl,"Staten Island, NY 10303","87 Murdock PlStaten Island, NY 10303",United States,New York,Richmond County,Staten Island,Murdock Place,"87 Murdock Pl, Staten Island, NY 10303, USA",40.6268626,-74.1476451
"Brokered by Ed Bruno Realty, LLC",Contingent,835000,5,2.0,2050.0,393 Guyon Ave,"Staten Island, NY 10306","393 Guyon AveStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Guyon Avenue,"393 Guyon Ave, Staten Island, NY 10306, USA",40.5582716,-74.1160817
Brokered by Berkshire Hathaway HomeServices Cangiano Estates,Multi-family home for sale,798888,3,2.0,1500.0,849 Rossville Ave,"Staten Island, NY 10309","849 Rossville AveStaten Island, NY 10309",United States,New York,Richmond County,Staten Island,Rossville Avenue,"849 Rossville Ave, Staten Island, NY 10309, USA",40.5474933,-74.2098503
"Brokered by Homes R Us Realty of NY, Inc.",Multi-family home for sale,999998,3,2.3738608579684373,2400.0,327 Brehaut Ave,"Staten Island, NY 10307","327 Brehaut AveStaten Island, NY 10307",United States,New York,Richmond County,Staten Island,Brehaut Avenue,"327 Brehaut Ave, Staten Island, NY 10307, USA",40.5114943,-74.2382685
Brokered by RE MAX Central,Multi-family home for sale,1550000,12,7.0,3000.0,174-176 Camden Ave,"Staten Island, NY 10309","174-176 Camden AveStaten Island, NY 10309",United States,New York,Richmond County,Staten Island,Camden Avenue,"174 Camden Ave, Staten Island, NY 10309, USA",40.5083446,-74.2299349
Brokered by Ben Bay Realty Company of Staten Island LLC,Contingent,759000,3,4.0,1424.0,419 Ogorman Ave,"Staten Island, NY 10308","419 Ogorman AveStaten Island, NY 10308",United States,New York,Richmond County,Staten Island,O'Gorman Avenue,"419 O'Gorman Ave, Staten Island, NY 10308, USA",40.552359,-74.14076
Brokered by JM Properties,House for sale,395000,2,1.0,666.0,170 Baden Pl,"Staten Island, NY 10306","170 Baden PlStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Baden Place,"170 Baden Pl, Staten Island, NY 10306, USA",40.5724498,-74.0909716
Brokered by Momentum Real Estate LLC,Multi-family home for sale,1295000,4,2.3738608579684373,3264.0,643 Huguenot Ave,"Staten Island, NY 10312","643 Huguenot AveStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Huguenot Avenue,"643 Huguenot Ave, Staten Island, NY 10312, USA",40.5389259,-74.195072
Brokered by NEUHAUS REALTY INC.,House for sale,675000,3,2.0,1222.0,7 Norwood Ct,"Staten Island, NY 10304","7 Norwood CtStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Norwood Court,"7 Norwood Ct, Staten Island, NY 10304, USA",40.6277171,-74.0860272
Brokered by Connie Profaci Realty,House for sale,1193000,2,2.0,1518.0,1085 Todt Hill Rd,"Staten Island, NY 10304","1085 Todt Hill RdStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Todt Hill Road,"1085 Todt Hill Rd, Staten Island, NY 10304, USA",40.5839283,-74.1113788
Brokered by Prodigy Real Estate Inc.,House for sale,1749999,4,4.0,2600.0,106 Overlook Ave,"Staten Island, NY 10304","106 Overlook AveStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Overlook Avenue,"106 Overlook Ave, Staten Island, NY 10304, USA",40.595688,-74.0982331
"Brokered by KMS Realty Group, Inc.",House for sale,749000,3,2.0,1332.0,767 Brighton Ave,"Staten Island, NY 10301","767 Brighton AveStaten Island, NY 10301",United States,New York,Richmond County,Staten Island,Brighton Avenue,"767 Brighton Ave, Staten Island, NY 10301, USA",40.6333903,-74.0969828
Brokered by Ashford Homes,Multi-family home for sale,1050000,4,4.0,3305.0,97 Excelsior Ave,"Staten Island, NY 10309","97 Excelsior AveStaten Island, NY 10309",United States,New York,Richmond County,Staten Island,Excelsior Avenue,"97 Excelsior Ave, Staten Island, NY 10309, USA",40.5209862,-74.2084631
Brokered by Coldwell Banker Advantage,Townhouse for sale,499000,3,2.0,1400.0,181 Morningstar Rd,"Staten Island, NY 10303","181 Morningstar RdStaten Island, NY 10303",United States,New York,Richmond County,Staten Island,Morningstar Road,"181 Morningstar Rd, Staten Island, NY 10303, USA",40.633314,-74.145909
"Brokered by Hall Homes Realty, Inc.",House for sale,649000,4,2.0,1120.0,2760 Amboy Rd,"Staten Island, NY 10306","2760 Amboy RdStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Amboy Road,"2760 Amboy Rd, Staten Island, NY 10306, USA",40.5694974,-74.1237437
Brokered by Salmon Realty Group,Multi-family home for sale,1153000,4,2.3738608579684373,3980.0,7739 Amboy Rd,"Staten Island, NY 10307","7739 Amboy RdStaten Island, NY 10307",United States,New York,Richmond County,Staten Island,Amboy Road,"7739 Amboy Rd, Staten Island, NY 10307, USA",40.5078915,-74.2530332
Brokered by JM Properties,House for sale,449999,4,3.0,1217.0,46 Elizabeth St,"Staten Island, NY 10310","46 Elizabeth StStaten Island, NY 10310",United States,New York,Richmond County,Staten Island,Elizabeth Street,"46 Elizabeth St, Staten Island, NY 10310, USA",40.6329023,-74.120945
Brokered by Keller Williams Realty Staten Island,Townhouse for sale,495000,3,2.0,1280.0,75 N Burgher Ave,"Staten Island, NY 10310","75 N Burgher AveStaten Island, NY 10310",United States,New York,Richmond County,Staten Island,North Burgher Avenue,"75 N Burgher Ave, Staten Island, NY 10310, USA",40.6396483,-74.1151985
"Brokered by Ed Bruno Realty, LLC",House for sale,749000,4,3.0,2150.0,142 Dixon Ave,"Staten Island, NY 10303","142 Dixon AveStaten Island, NY 10303",United States,New York,Richmond County,Staten Island,Dixon Avenue,"142 Dixon Ave, Staten Island, NY 10303, USA",40.6278109,-74.146957
Brokered by Keller Williams Realty Staten Island,Contingent,459000,2,1.0,1188.0,382 Sprague Ave,"Staten Island, NY 10307","382 Sprague AveStaten Island, NY 10307",United States,New York,Richmond County,Staten Island,Sprague Avenue,"382 Sprague Ave, Staten Island, NY 10307, USA",40.5019991,-74.2372284
"Brokered by Homes R Us Realty of NY, Inc.",House for sale,399998,4,2.0,1252.0,73 Irving Pl,"Staten Island, NY 10304","73 Irving PlStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Irving Place,"73 Irving Pl, Staten Island, NY 10304, USA",40.6171678,-74.0837135
Brokered by Century 21 Papp Realty,House for sale,880000,3,4.0,2100.0,20 Gabriele Ct,"Staten Island, NY 10312","20 Gabriele CtStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Gabrielle Court,"20 Gabrielle Ct, Staten Island, NY 10312, USA",40.551314,-74.1670026
Brokered by Century 21 Papp Realty,House for sale,880000,3,4.0,2100.0,20 Gabriele Ct,"Staten Island, NY 10312","20 Gabriele CtStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Gabrielle Court,"20 Gabrielle Ct, Staten Island, NY 10312, USA",40.551314,-74.1670026
Brokered by RE MAX Edge,House for sale,1080000,6,3.0,3600.0,47 Wheeler Ave,"Staten Island, NY 10314","47 Wheeler AveStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Wheeler Avenue,"47 Wheeler Ave, Staten Island, NY 10314, USA",40.6110496,-74.1309465
Brokered by Ozana Realty Group,House for sale,698888,3,2.0,1440.0,160 New Dorp Plz,"Staten Island, NY 10306","160 New Dorp PlzStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,New Dorp Plaza,"160 New Dorp Plaza, Staten Island, NY 10306, USA",40.571472,-74.1193966
Brokered by Coldwell Banker Reliable Real Estate,House for sale,689000,3,2.0,1484.0,414 Herberton Ave,"Staten Island, NY 10302","414 Herberton AveStaten Island, NY 10302",United States,New York,Richmond County,Staten Island,Heberton Avenue,"414 Heberton Ave, Staten Island, NY 10302, USA",40.6313071,-74.1356833
Brokered by Jason Mitchell Real Estate New York,House for sale,680000,3,2.0,2200.0,54 E Augusta Ave,"Staten Island, NY 10308","54 E Augusta AveStaten Island, NY 10308",United States,New York,Richmond County,Staten Island,East Augusta Avenue,"54 E Augusta Ave, Staten Island, NY 10308, USA",40.5529274,-74.159159
Brokered by Eva Real Estate LLC,House for sale,550000,3,2.0,1410.0,690 N Railroad Ave,"Staten Island, NY 10304","690 N Railroad AveStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,North Railroad Avenue,"690 N Railroad Ave, Staten Island, NY 10304, USA",40.5882303,-74.0975793
"Brokered by Robert Defalco Realty, Inc.",Townhouse for sale,315000,3,2.0,1344.0,2806 Richmond Ter,"Staten Island, NY 10303","2806 Richmond TerStaten Island, NY 10303",United States,New York,Richmond County,Staten Island,Richmond Terrace,"2806 Richmond Terrace, Staten Island, NY 10303, USA",40.6364,-74.154146
Brokered by RE MAX Edge,House for sale,799999,5,4.0,2288.0,57 Middle Loop Rd,"Staten Island, NY 10308","57 Middle Loop RdStaten Island, NY 10308",United States,New York,Richmond County,Staten Island,Middle Loop Road,"57 Middle Loop Rd, Staten Island, NY 10308, USA",40.5546818,-74.1625533
"Brokered by Robert DeFalco Realty, Inc.",House for sale,574999,3,2.0,1040.0,190 Vanderbilt Ave,"Staten Island, NY 10304","190 Vanderbilt AveStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Vanderbilt Avenue,"190 Vanderbilt Ave, Staten Island, NY 10304, USA",40.6194786,-74.077813
Brokered by Momentum Real Estate Llc,House for sale,549000,3,2.0,1152.0,15 Astor Ave,"Staten Island, NY 10314","15 Astor AveStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Astor Avenue,"15 Astor Ave, Staten Island, NY 10314, USA",40.6144686,-74.1592392
"Brokered by Tom Crimmins Realty, Ltd.",House for sale,768000,5,2.0,1870.0,18 Albion Pl,"Staten Island, NY 10302","18 Albion PlStaten Island, NY 10302",United States,New York,Richmond County,Staten Island,Albion Place,"18 Albion Pl, Staten Island, NY 10302, USA",40.6329148,-74.1328734
Brokered by Real Broker NY LLC,House for sale,949000,4,2.0,2476.0,61 Park Dr N,"Staten Island, NY 10314","61 Park Dr NStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Park Drive North,"61 Park Dr N, Staten Island, NY 10314, USA",40.6006101,-74.1671861
Brokered by E-House Realty of Avenue U Inc,House for sale,850000,3,2.0,1152.0,51 Shiloh St,"Staten Island, NY 10314","51 Shiloh StStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Shiloh Street,"51 Shiloh St, Staten Island, NY 10314, USA",40.5903464,-74.1630923
Brokered by EXP Realty,Contingent,1175000,3,3.0,2774.0,29 Douglas Rd,"Staten Island, NY 10304","29 Douglas RdStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Douglas Road,"29 Douglas Rd, Staten Island, NY 10304, USA",40.6069353,-74.0933004
Brokered by Sowae Corp,House for sale,285000,3,2.3738608579684373,1536.0,63 Cassidy Pl,"Staten Island, NY 10301","63 Cassidy PlStaten Island, NY 10301",United States,New York,Richmond County,Staten Island,Cassidy Place,"63 Cassidy Pl, Staten Island, NY 10301, USA",40.6423112,-74.0943328
Brokered by Opulence Properties,Condo for sale,650000,3,2.3738608579684373,1632.0,259 Windham Loop,"Staten Island, NY 10314","259 Windham LoopStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Windham Loop,"259 Windham Loop, Staten Island, NY 10314, USA",40.577069,-74.161888
"Brokered by KMS Realty Group, Inc.",House for sale,2599999,6,6.0,6353.0,65 Jenna Ln,"Staten Island, NY 10304","65 Jenna LnStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Jenna Lane,"65 Jenna Ln, Staten Island, NY 10304, USA",40.5920591,-74.1031199
"Brokered by Ed Bruno Realty, LLC",House for sale,765000,3,4.0,1888.0,78 Hooker Pl,"Staten Island, NY 10302","78 Hooker PlStaten Island, NY 10302",United States,New York,Richmond County,Staten Island,Hooker Place,"78 Hooker Pl, Staten Island, NY 10302, USA",40.6311627,-74.1422028
Brokered by Ashford Homes,Condo for sale,318000,1,1.0,638.0,45 Francine Ct,"Staten Island, NY 10306","45 Francine CtStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Francine Court,"45 Francine Ct, Staten Island, NY 10306, USA",40.5698778,-74.1224355
Brokered by Wonica REALTORS & Appraisers,Multi-family home for sale,739900,4,2.0,2000.0,41 Clifton St,"Staten Island, NY 10314","41 Clifton StStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Clifton Street,"41 Clifton St, Staten Island, NY 10314, USA",40.6066581,-74.1639294
Brokered by Opulence Properties,House for sale,799000,3,2.0,1816.0,149 Durant Ave,"Staten Island, NY 10306","149 Durant AveStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Durant Avenue,"149 Durant Ave, Staten Island, NY 10306, USA",40.5557686,-74.1327357
Brokered by Momentum Real Estate Llc,Pending,699000,3,2.0,864.0,319 Montreal Ave,"Staten Island, NY 10306","319 Montreal AveStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Montreal Avenue,"319 Montreal Ave, Staten Island, NY 10306, USA",40.5594124,-74.1258541
Brokered by All Star Real Estate,Foreclosure,800000,5,2.3738608579684373,1584.0,189 Corosn Ave,"Staten Island, NY 10301","189 Corosn AveStaten Island, NY 10301",United States,New York,Richmond County,Staten Island,Corson Avenue,"189 Corson Ave, Staten Island, NY 10301, USA",40.6375111,-74.0852471
Brokered by Homefinders of SI Inc.,Condo for sale,615000,2,4.0,1568.0,253 Windham Loop,"Staten Island, NY 10314","253 Windham LoopStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Windham Loop,"253 Windham Loop, Staten Island, NY 10314, USA",40.577069,-74.161888
Brokered by RE MAX Real Estate Professionals,House for sale,659000,3,2.0,1468.0,412 Manhattan St,"Staten Island, NY 10307","412 Manhattan StStaten Island, NY 10307",United States,New York,Richmond County,Staten Island,Manhattan Street,"412 Manhattan St, Staten Island, NY 10307, USA",40.4997983,-74.2411663
"Brokered by Robert Defalco Realty, Inc.",House for sale,889000,3,2.0,2052.0,4521 Hylan Blvd,"Staten Island, NY 10312","4521 Hylan BlvdStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Hylan Boulevard,"4521 Hylan Blvd, Staten Island, NY 10312, USA",40.5312573,-74.157737
"Brokered by Neuhaus Realty, Inc.",Contingent,639000,3,2.0,1360.0,521 Leverett Ave,"Staten Island, NY 10308","521 Leverett AveStaten Island, NY 10308",United States,New York,Richmond County,Staten Island,Leverett Avenue,"521 Leverett Ave, Staten Island, NY 10308, USA",40.5557386,-74.1635281
"Brokered by Tom Crimmins Realty, Ltd.",House for sale,669000,3,2.0,2191.0,933 Jewett Ave,"Staten Island, NY 10314","933 Jewett AveStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Jewett Avenue,"933 Jewett Ave, Staten Island, NY 10314, USA",40.6136236,-74.1305336
Brokered by American Homes Group,House for sale,739999,4,2.0,1976.0,387 Fingerboard Rd,"Staten Island, NY 10305","387 Fingerboard RdStaten Island, NY 10305",United States,New York,Richmond County,Staten Island,Fingerboard Road,"387 Fingerboard Rd, Staten Island, NY 10305, USA",40.6021404,-74.0713152
Brokered by DiTommaso Real Estate,Foreclosure,475000,3,2.0,1204.0,57 Skyline Dr,"Staten Island, NY 10304","57 Skyline DrStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Skyline Drive,"57 Skyline Dr, Staten Island, NY 10304, USA",40.615479,-74.079293
Brokered by ProBase Real Estate,House for sale,499000,3,2.0,1786.0,81 Park Hill Ct,"Staten Island, NY 10304","81 Park Hill CtStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Park Hill Court,"81 Park Hill Ct, Staten Island, NY 10304, USA",40.6178525,-74.0758856
Brokered by Weichert Realtors Evolution Group,House for sale,855000,3,2.0,1383.0,306 Oldfield St,"Staten Island, NY 10306","306 Oldfield StStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Oldfield Street,"306 Oldfield St, Staten Island, NY 10306, USA",40.5725396,-74.1007568
Brokered by Gillani Homes Inc.,Contingent,550000,3,2.0,1424.0,572 Davis Ave,"Staten Island, NY 10310","572 Davis AveStaten Island, NY 10310",United States,New York,Richmond County,Staten Island,Davis Avenue,"572 Davis Ave, Staten Island, NY 10310, USA",40.6292321,-74.1082798
