BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by Douglas Elliman - 3544 Johnson Ave,Multi-family home for sale,885000,6,5.0,2680.0,933 Fteley Ave,"Bronx, NY 10473","933 Fteley AveBronx, NY 10473",United States,New York,Bronx County,The Bronx,Fteley Avenue,"933 Fteley Ave, Bronx, NY 10473, USA",40.8236783,-73.8705222
Brokered by RE MAX Distinguished Homes & Properties,Multi-family home for sale,775000,5,2.0,1600.0,2951 Harding Ave,"Bronx, NY 10465","2951 Harding AveBronx, NY 10465",United States,New York,Bronx County,The Bronx,Harding Avenue,"2951 Harding Ave, Bronx, NY 10465, USA",40.8166622,-73.8139448
Brokered by RE MAX Distinguished Homes & Properties,Multi-family home for sale,775000,5,2.0,1600.0,2951 Harding Ave,"Bronx, NY 10465","2951 Harding AveBronx, NY 10465",United States,New York,Bronx County,The Bronx,Harding Avenue,"2951 Harding Ave, Bronx, NY 10465, USA",40.8166622,-73.8139448
Brokered by EXIT REALTY PRIVATE CLIENT,House for sale,509000,3,1.0,1100.0,3054 Lawton Ave,"Bronx, NY 10465","3054 Lawton AveBronx, NY 10465",United States,New York,Bronx County,The Bronx,Lawton Avenue,"3054 Lawton Ave, Bronx, NY 10465, USA",40.8181427,-73.8105454
Brokered by CENTURY 21 ROYAL,Multi-family home for sale,1499000,8,3.0,3300.0,713 E 239th St,"Bronx, NY 10466","713 E 239th StBronx, NY 10466",United States,New York,Bronx County,The Bronx,East 239th Street,"713 E 239th St, Bronx, NY 10466, USA",40.8998618,-73.852221
Brokered by Rubirosa International Realty,Multi-family home for sale,1900000,3,2.3738608579684373,3500.0,1838 Victor St,"Bronx, NY 10462","1838 Victor StBronx, NY 10462",United States,New York,Bronx County,The Bronx,Victor Street,"1838 Victor St, Bronx, NY 10462, USA",40.8462523,-73.8671523
Brokered by RE MAX Distinguished Homes & Properties,Multi-family home for sale,989000,8,5.0,3252.0,855 E 223rd St,"Bronx, NY 10466","855 E 223rd StBronx, NY 10466",United States,New York,Bronx County,The Bronx,East 223rd Street,"855 E 223rd St, Bronx, NY 10466, USA",40.8850441,-73.8562999
Brokered by Exp Realty,House for sale,520000,3,2.3738608579684373,1705.0,503 E 182nd St,"Bronx, NY 10457","503 E 182nd StBronx, NY 10457",United States,New York,Bronx County,The Bronx,East 182nd Street,"503 E 182nd St, Bronx, NY 10457, USA",40.8536129,-73.8933593
Brokered by RE MAX Distinguished Homes & Properties,Multi-family home for sale,799000,6,4.0,2310.0,669 E 237th St,"Bronx, NY 10466","669 E 237th StBronx, NY 10466",United States,New York,Bronx County,The Bronx,East 237th Street,"669 E 237th St, Bronx, NY 10466, USA",40.897885,-73.8562199
Brokered by Exp Realty,House for sale,648998,3,2.0,1296.0,1361 Waring Ave,"Bronx, NY 10469","1361 Waring AveBronx, NY 10469",United States,New York,Bronx County,The Bronx,Waring Avenue,"1361 Waring Ave, Bronx, NY 10469, USA",40.8611669,-73.8467192
Brokered by J Home Realty LLC,House for sale,687000,2,1.0,2184.207862,57 Shore Dr,"Bronx, NY 10465","57 Shore DrBronx, NY 10465",United States,New York,Bronx County,The Bronx,Shore Drive,"57 Shore Dr, Bronx, NY 10465, USA",40.8214203,-73.8062717
Brokered by Citywide Homes Llc,Multi-family home for sale,825000,5,3.0,2184.207862,1221 Manor Ave,"Bronx, NY 10472","1221 Manor AveBronx, NY 10472",United States,New York,Bronx County,The Bronx,Manor Avenue,"1221 Manor Ave, Bronx, NY 10472, USA",40.8296973,-73.8768124
Brokered by Compass,Co-op for sale,185000,1,1.0,850.0,3123 Bailey Ave Unit A,"Bronx, NY 10463","3123 Bailey Ave Unit ABronx, NY 10463",United States,New York,Bronx County,The Bronx,Bailey Avenue,"3123 Bailey Ave, Bronx, NY 10463, USA",40.8789917,-73.9020914
Brokered by Core Realty Family,Multi-family home for sale,965000,5,3.0,3520.0,1027 Ward Ave,"Bronx, NY 10472","1027 Ward AveBronx, NY 10472",United States,New York,Bronx County,The Bronx,Ward Avenue,"1027 Ward Ave, Bronx, NY 10472, USA",40.8247021,-73.8766066
Brokered by Exp Realty,Multi-family home for sale,750000,4,2.0,2340.0,4325 Boyd Ave,"Bronx, NY 10466","4325 Boyd AveBronx, NY 10466",United States,New York,Bronx County,The Bronx,Boyd Avenue,"4325 Boyd Ave, Bronx, NY 10466, USA",40.8959494,-73.85177
Brokered by Morris Park Realty Group,Multi-family home for sale,850000,3,2.0,2194.0,1626 Research Ave,"Bronx, NY 10465","1626 Research AveBronx, NY 10465",United States,New York,Bronx County,The Bronx,Research Avenue,"1626 Research Ave, Bronx, NY 10465, USA",40.8467388,-73.8189548
Brokered by Brown Harris Stevens,Townhouse for sale,2495000,8,8.0,5374.0,211 W 252nd St Unit Townhouse,"Bronx, NY 10471","211 W 252nd St Unit TownhouseBronx, NY 10471",United States,New York,Bronx County,The Bronx,West 252nd Street,"211 W 252nd St, Bronx, NY 10471, USA",40.8980177,-73.8977004
Brokered by American Dream Homes Realty Inc,House for sale,475000,3,2.0,1280.0,912 Cranford Ave,"Bronx, NY 10466","912 Cranford AveBronx, NY 10466",United States,New York,Bronx County,The Bronx,Cranford Avenue,"912 Cranford Ave, Bronx, NY 10466, USA",40.9034885,-73.8435964
Brokered by Exp Realty,Multi-family home for sale,765000,4,2.0,1152.0,858 E 223rd St,"Bronx, NY 10466","858 E 223rd StBronx, NY 10466",United States,New York,Bronx County,The Bronx,East 223rd Street,"858 E 223rd St, Bronx, NY 10466, USA",40.8847302,-73.8563591
Brokered by Lakeshore Realty International,Multi-family home for sale,859000,6,4.0,2820.0,729 E 182nd St,"Bronx, NY 10457","729 E 182nd StBronx, NY 10457",United States,New York,Bronx County,The Bronx,East 182nd Street,"729 E 182nd St, Bronx, NY 10457, USA",40.8500672,-73.885658
Brokered by Empire Home Sales Inc,Multi-family home for sale,969999,6,4.0,2184.207862,3710 Secor Ave,"Bronx, NY 10466","3710 Secor AveBronx, NY 10466",United States,New York,Bronx County,The Bronx,Secor Avenue,"3710 Secor Ave, Bronx, NY 10466, USA",40.887362,-73.8321425
Brokered by Voro Llc,Multi-family home for sale,990000,8,4.0,3120.0,842 Bryant Ave,"Bronx, NY 10474","842 Bryant AveBronx, NY 10474",United States,New York,Bronx County,The Bronx,Bryant Avenue,"842 Bryant Ave, Bronx, NY 10474, USA",40.8182411,-73.8863072
Brokered by Nardin Elite Associates Inc,House for sale,449500,3,2.0,2184.207862,266 Soundview Ave,"Bronx, NY 10473","266 Soundview AveBronx, NY 10473",United States,New York,Bronx County,The Bronx,Soundview Avenue,"266 Soundview Ave, Bronx, NY 10473, USA",40.8112605,-73.855529
Brokered by Budget Real Estate Nyc Inc,House for sale,629000,4,2.0,2184.207862,1281 E 223rd St,"Bronx, NY 10466","1281 E 223rd StBronx, NY 10466",United States,New York,Bronx County,The Bronx,East 223rd Street,"1281 E 223rd St, Bronx, NY 10466, USA",40.8807198,-73.8445368
Brokered by Julia B. Fee Sotheby's International Realty,House for sale,640000,3,2.0,1224.0,944 Duncan St,"Bronx, NY 10469","944 Duncan StBronx, NY 10469",United States,New York,Bronx County,The Bronx,Duncan Street,"944 Duncan St, Bronx, NY 10469, USA",40.8729069,-73.8596638
Brokered by RE MAX Distinguished Homes & Properties,Multi-family home for sale,1100000,4,3.0,3664.0,1893 Longfellow Ave,"Bronx, NY 10460","1893 Longfellow AveBronx, NY 10460",United States,New York,Bronx County,The Bronx,Longfellow Avenue,"1893 Longfellow Ave, Bronx, NY 10460, USA",40.8389133,-73.8826337
Brokered by RE MAX Distinguished Homes & Properties,Multi-family home for sale,1100000,4,3.0,3664.0,1893 Longfellow Ave,"Bronx, NY 10460","1893 Longfellow AveBronx, NY 10460",United States,New York,Bronx County,The Bronx,Longfellow Avenue,"1893 Longfellow Ave, Bronx, NY 10460, USA",40.8389133,-73.8826337
Brokered by BESMATCH REAL ESTATE,House for sale,625000,3,2.0,1944.0,2249 Seward Ave,"Bronx, NY 10473","2249 Seward AveBronx, NY 10473",United States,New York,Bronx County,The Bronx,Seward Avenue,"2249 Seward Ave, Bronx, NY 10473, USA",40.8216537,-73.8465699
Brokered by Exp Realty,Multi-family home for sale,675000,3,2.0,1750.0,756 Calhoun Ave,"Bronx, NY 10465","756 Calhoun AveBronx, NY 10465",United States,New York,Bronx County,The Bronx,Calhoun Avenue,"756 Calhoun Ave, Bronx, NY 10465, USA",40.8266591,-73.824848
Brokered by Real Estate Authorities Inc,House for sale,499000,5,2.0,1236.0,3636 Barnes Ave,"Bronx, NY 10467","3636 Barnes AveBronx, NY 10467",United States,New York,Bronx County,The Bronx,Barnes Avenue,"3636 Barnes Ave, Bronx, NY 10467, USA",40.879318,-73.8613522
Brokered by Oxford Property Group,Land for sale,1400000,3,2.3738608579684373,2184.207862,501 E 136th St,"Bronx, NY 10454","501 E 136th StBronx, NY 10454",United States,New York,Bronx County,The Bronx,East 136th Street,"501 E 136th St, Bronx, NY 10454, USA",40.8065368,-73.9202661
Brokered by BESMATCH REAL ESTATE,Multi-family home for sale,1125000,6,3.0,3354.0,1046 Morris Ave,"Bronx, NY 10456","1046 Morris AveBronx, NY 10456",United States,New York,Bronx County,The Bronx,Morris Avenue,"1046 Morris Ave, Bronx, NY 10456, USA",40.8296324,-73.9159236
Brokered by Prime Ny Inc.,Multi-family home for sale,6950000,6,6.0,32000.0,367 E 201st St,"Bronx, NY 10458","367 E 201st StBronx, NY 10458",United States,New York,Bronx County,The Bronx,East 201st Street,"367 E 201st St, Bronx, NY 10458, USA",40.8694599,-73.882195
Brokered by CENTURY 21 Galvez,Multi-family home for sale,979000,5,2.0,2392.0,910 Faile St,"Bronx, NY 10474","910 Faile StBronx, NY 10474",United States,New York,Bronx County,The Bronx,Faile Street,"910 Faile St, Bronx, NY 10474, USA",40.8201064,-73.8877326
Brokered by RE MAX Top,Multi-family home for sale,1800000,11,5.0,3969.0,1637 Nelson Ave,"Bronx, NY 10453","1637 Nelson AveBronx, NY 10453",United States,New York,Bronx County,The Bronx,Nelson Avenue,"1637 Nelson Ave, Bronx, NY 10453, USA",40.8470503,-73.9188566
Brokered by New Concept Sheiks Realty Inc.,House for sale,549990,3,2.0,1782.0,3080 Coddington Ave,"Bronx, NY 10461","3080 Coddington AveBronx, NY 10461",United States,New York,Bronx County,The Bronx,Coddington Avenue,"3080 Coddington Ave, Bronx, NY 10461, USA",40.8411589,-73.8265147
Brokered by Brown Harris Stevens,Pending,249000,2,1.0,900.0,2601 Henry Hudson West Parkway Pkwy W Unit 6C,"Bronx, NY 10463","2601 Henry Hudson West Parkway Pkwy W Unit 6CBronx, NY 10463",United States,New York,Bronx County,The Bronx,Henry Hudson Parkway West,"2601 Henry Hudson Pkwy W, Bronx, NY 10463, USA",40.8808392,-73.9191025
Brokered by Get Listed Realty Llc,Multi-family home for sale,1400000,6,2.0,1600.0,2419 Arthur Ave,"Bronx, NY 10458","2419 Arthur AveBronx, NY 10458",United States,New York,Bronx County,The Bronx,Arthur Avenue,"2419 Arthur Ave, Bronx, NY 10458, USA",40.8561226,-73.8873536
Brokered by Exp Realty,Multi-family home for sale,1249999,6,3.0,3491.0,5112 Post Rd,"Bronx, NY 10471","5112 Post RdBronx, NY 10471",United States,New York,Bronx County,The Bronx,Post Road,"5112 Post Rd, Bronx, NY 10471, USA",40.8961697,-73.8978853
Brokered by Rc House Sales Realty Corp.,Multi-family home for sale,875000,3,2.3738608579684373,1688.0,3949 Rombouts Ave,"Bronx, NY 10466","3949 Rombouts AveBronx, NY 10466",United States,New York,Bronx County,The Bronx,Rombouts Avenue,"3949 Rombouts Ave, Bronx, NY 10466, USA",40.8905817,-73.8304424
Brokered by TREBACH REALTY INC,House for sale,3250000,8,4.0,2184.207862,4970 Independence Ave,"Bronx, NY 10471","4970 Independence AveBronx, NY 10471",United States,New York,Bronx County,The Bronx,Independence Avenue,"4970 Independence Ave, Bronx, NY 10471, USA",40.8984527,-73.9105843
Brokered by RE MAX Boutique Realty,Multi-family home for sale,920000,5,3.0,2640.0,1859 Mulford Ave,"Bronx, NY 10461","1859 Mulford AveBronx, NY 10461",United States,New York,Bronx County,The Bronx,Mulford Avenue,"1859 Mulford Ave, Bronx, NY 10461, USA",40.8486686,-73.8351692
Brokered by Premium Choice Realty Corp,Multi-family home for sale,1200000,7,4.0,3240.0,2885 E 195th St,"Bronx, NY 10461","2885 E 195th StBronx, NY 10461",United States,New York,Bronx County,The Bronx,East 195th Street,"2885 E 195th St, Bronx, NY 10461, USA",40.853352,-73.831719
Brokered by SOUTHSIDE REALTY GROUP LLC,House for sale,999900,8,3.0,2184.207862,2066 Ryer Ave,"Bronx, NY 10457","2066 Ryer AveBronx, NY 10457",United States,New York,Bronx County,The Bronx,Ryer Avenue,"2066 Ryer Ave, Bronx, NY 10457, USA",40.8523239,-73.900732
Brokered by Scope Realty Bx,Multi-family home for sale,829000,9,3.0,2276.0,1378 Bristow St,"Bronx, NY 10459","1378 Bristow StBronx, NY 10459",United States,New York,Bronx County,The Bronx,Bristow Street,"1378 Bristow St, Bronx, NY 10459, USA",40.8325102,-73.8947147
Brokered by Real Broker NY LLC,House for sale,699999,3,2.0,2184.207862,902 Harding Park,"Bronx, NY 10473","902 Harding ParkBronx, NY 10473",United States,New York,Bronx County,The Bronx,Harding Park,"902 Harding Park, Bronx, NY 10473, USA",40.8070672,-73.8579727
Brokered by Signature Premier Properties,Multi-family home for sale,915000,6,5.0,3096.0,1857 Holland Ave,"Bronx, NY 10462","1857 Holland AveBronx, NY 10462",United States,New York,Bronx County,The Bronx,Holland Avenue,"1857 Holland Ave, Bronx, NY 10462, USA",40.8471618,-73.8650964
Brokered by Century 21 AA Realty,House for sale,485000,2,2.0,816.0,1605 Purdy St,"Bronx, NY 10462","1605 Purdy StBronx, NY 10462",United States,New York,Bronx County,The Bronx,Purdy Street,"1605 Purdy St, Bronx, NY 10462, USA",40.8392076,-73.8539325
Brokered by Fave Realty Inc,Multi-family home for sale,980000,11,3.0,3210.0,2116 Vyse Ave,"Bronx, NY 10460","2116 Vyse AveBronx, NY 10460",United States,New York,Bronx County,The Bronx,Vyse Avenue,"2116 Vyse Ave, Bronx, NY 10460, USA",40.844215,-73.8799388
Brokered by Keller Williams Ny Realty,House for sale,710000,2,2.0,2250.0,4067 Murdock Ave,"Bronx, NY 10466","4067 Murdock AveBronx, NY 10466",United States,New York,Bronx County,The Bronx,Murdock Avenue,"4067 Murdock Ave, Bronx, NY 10466, USA",40.8926424,-73.8409541
Brokered by Clarke Realty,House for sale,570000,3,2.0,1728.0,2953 Pearsall Ave,"Bronx, NY 10469","2953 Pearsall AveBronx, NY 10469",United States,New York,Bronx County,The Bronx,Pearsall Avenue,"2953 Pearsall Ave, Bronx, NY 10469, USA",40.869166,-73.8520258
Brokered by Housebiz Realty Inc.,Multi-family home for sale,975000,7,4.0,1920.0,1392 Commonwealth Ave,"Bronx, NY 10472","1392 Commonwealth AveBronx, NY 10472",United States,New York,Bronx County,The Bronx,Commonwealth Avenue,"1392 Commonwealth Ave, Bronx, NY 10472, USA",40.8345273,-73.8686683
Brokered by RE MAX Distinguished Homes & Properties,House for sale,599900,3,2.0,1534.0,1618 Adee Ave,"Bronx, NY 10469","1618 Adee AveBronx, NY 10469",United States,New York,Bronx County,The Bronx,Adee Avenue,"1618 Adee Ave, Bronx, NY 10469, USA",40.8697604,-73.8408611
Brokered by Wallace Enrique,Multi-family home for sale,500000,3,2.3738608579684373,2184.207862,438 E 141st St,"Bronx, NY 10454","438 E 141st StBronx, NY 10454",United States,New York,Bronx County,The Bronx,East 141st Street,"438 E 141st St, Bronx, NY 10454, USA",40.810301,-73.9202983
Brokered by Keller Williams Realty NYC Grp,House for sale,599000,3,2.0,1690.0,1466 Stickney Pl,"Bronx, NY 10469","1466 Stickney PlBronx, NY 10469",United States,New York,Bronx County,The Bronx,Stickney Place,"1466 Stickney Pl, Bronx, NY 10469, USA",40.88047,-73.8503054
Brokered by TREBACH REALTY INC,Pending,1595000,4,2.0,2627.0,519 Tulfan Ter,"Bronx, NY 10463","519 Tulfan TerBronx, NY 10463",United States,New York,Bronx County,The Bronx,Tulfan Terrace,"519 Tulfan Terrace, Bronx, NY 10463, USA",40.8872408,-73.9082189
Brokered by Han Tang Realty Inc.,Multi-family home for sale,919000,6,3.0,1760.0,2039 Continental Ave,"Bronx, NY 10461","2039 Continental AveBronx, NY 10461",United States,New York,Bronx County,The Bronx,Continental Avenue,"2039 Continental Ave, Bronx, NY 10461, USA",40.8529073,-73.830339
Brokered by TREBACH REALTY INC,Pending,1595000,4,2.0,2627.0,519 Tulfan Ter,"Bronx, NY 10463","519 Tulfan TerBronx, NY 10463",United States,New York,Bronx County,The Bronx,Tulfan Terrace,"519 Tulfan Terrace, Bronx, NY 10463, USA",40.8872408,-73.9082189
Brokered by Welcome Home Realty Network,Multi-family home for sale,859000,6,3.0,2184.207862,1266 Findlay Ave,"Bronx, NY 10456","1266 Findlay AveBronx, NY 10456",United States,New York,Bronx County,The Bronx,Findlay Avenue,"1266 Findlay Ave, Bronx, NY 10456, USA",40.8340749,-73.9113421
Brokered by Elite Real Estate Group 1 Llc,House for sale,995000,4,3.0,2000.0,2220 Tiemann Ave,"Bronx, NY 10469","2220 Tiemann AveBronx, NY 10469",United States,New York,Bronx County,The Bronx,Tiemann Avenue,"2220 Tiemann Ave, Bronx, NY 10469, USA",40.8580267,-73.837909
"Brokered by Charles Rutenberg Realty, Inc.",House for sale,699000,3,2.0,2040.0,1045 Wheeler Ave,"Bronx, NY 10472","1045 Wheeler AveBronx, NY 10472",United States,New York,Bronx County,The Bronx,Wheeler Avenue,"1045 Wheeler Ave, Bronx, NY 10472, USA",40.8247339,-73.8794549
Brokered by Sysak Sells Llc,House for sale,735000,3,2.0,2350.0,3271 Hatting Pl,"Bronx, NY 10465","3271 Hatting PlBronx, NY 10465",United States,New York,Bronx County,The Bronx,Hatting Place,"3271 Hatting Pl, Bronx, NY 10465, USA",40.8170494,-73.802331
Brokered by Keller Williams Realty Group,House for sale,599000,4,2.0,1665.0,740 E 242nd St,"Bronx, NY 10470","740 E 242nd StBronx, NY 10470",United States,New York,Bronx County,The Bronx,East 242nd Street,"740 E 242nd St, Bronx, NY 10470, USA",40.9052119,-73.8481704
Brokered by Houlihan Lawrence Commercial,Condo for sale,510000,2,2.0,972.0,112 Sunset Blvd Unit 11112,"Bronx, NY 10473","112 Sunset Blvd Unit 11112Bronx, NY 10473",United States,New York,Bronx County,The Bronx,Sunset Boulevard,"112 Sunset Blvd, Bronx, NY 10473, USA",40.806756,-73.853097
Brokered by YOUR HOME SOLD GUARANTEED REALTY,House for sale,1150000,3,2.0,1352.0,84 W 197th St,"Bronx, NY 10468","84 W 197th StBronx, NY 10468",United States,New York,Bronx County,The Bronx,West 197th Street,"84 W 197th St, Bronx, NY 10468, USA",40.871637,-73.8984353
Brokered by Keller Williams Realty NYC Grp,House for sale,775000,3,1.0,1696.0,1217 Fairfax Ave,"Bronx, NY 10465","1217 Fairfax AveBronx, NY 10465",United States,New York,Bronx County,The Bronx,Fairfax Avenue,"1217 Fairfax Ave, Bronx, NY 10465, USA",40.8377397,-73.8241472
Brokered by P R O Links Realty Inc,Multi-family home for sale,1180000,8,4.0,3321.0,1246 Stratford Ave,"Bronx, NY 10472","1246 Stratford AveBronx, NY 10472",United States,New York,Bronx County,The Bronx,Stratford Avenue,"1246 Stratford Ave, Bronx, NY 10472, USA",40.8307543,-73.8757325
Brokered by Houlihan Lawrence Inc.,Multi-family home for sale,790000,4,3.0,1784.0,1845 Tomlinson Ave,"Bronx, NY 10461","1845 Tomlinson AveBronx, NY 10461",United States,New York,Bronx County,The Bronx,Tomlinson Avenue,"1845 Tomlinson Ave, Bronx, NY 10461, USA",40.8510197,-73.8533944
Brokered by RE MAX Distinguished Homes & Properties,Multi-family home for sale,775000,6,2.0,2910.0,1989 Cruger Ave,"Bronx, NY 10462","1989 Cruger AveBronx, NY 10462",United States,New York,Bronx County,The Bronx,Cruger Avenue,"1989 Cruger Ave, Bronx, NY 10462, USA",40.8501271,-73.8669885
Brokered by Call It Home Realty LLC,House for sale,699000,5,4.0,1838.0,2845 Decatur Ave,"Bronx, NY 10458","2845 Decatur AveBronx, NY 10458",United States,New York,Bronx County,The Bronx,Decatur Avenue,"2845 Decatur Ave, Bronx, NY 10458, USA",40.8677282,-73.8849595
Brokered by RE MAX Distinguished Homes & Properties,Multi-family home for sale,775000,6,2.0,2910.0,1989 Cruger Ave,"Bronx, NY 10462","1989 Cruger AveBronx, NY 10462",United States,New York,Bronx County,The Bronx,Cruger Avenue,"1989 Cruger Ave, Bronx, NY 10462, USA",40.8501271,-73.8669885
Brokered by Exp Realty,Multi-family home for sale,675999,3,2.0,2070.0,2067 Pitman Ave,"Bronx, NY 10466","2067 Pitman AveBronx, NY 10466",United States,New York,Bronx County,The Bronx,Pitman Avenue,"2067 Pitman Ave, Bronx, NY 10466, USA",40.8974036,-73.8427908
Brokered by TREBACH REALTY INC,House for sale,1500000,8,5.0,2184.207862,3251 Riverdale Ave,"Bronx, NY 10463","3251 Riverdale AveBronx, NY 10463",United States,New York,Bronx County,The Bronx,Riverdale Avenue,"3251 Riverdale Ave, Bronx, NY 10463, USA",40.8838882,-73.908028
Brokered by Richard Greco Real Estate,Multi-family home for sale,779000,3,2.0,1557.0,1760 Tomlinson Ave,"Bronx, NY 10461","1760 Tomlinson AveBronx, NY 10461",United States,New York,Bronx County,The Bronx,Tomlinson Avenue,"1760 Tomlinson Ave, Bronx, NY 10461, USA",40.8494439,-73.8515779
Brokered by Exp Realty,Multi-family home for sale,1200000,6,4.0,2808.0,4036 Bell Ave,"Bronx, NY 10466","4036 Bell AveBronx, NY 10466",United States,New York,Bronx County,The Bronx,Bell Avenue,"4036 Bell Ave, Bronx, NY 10466, USA",40.8928243,-73.8348075
Brokered by BESMATCH REAL ESTATE,Multi-family home for sale,850000,5,3.0,3024.0,931 Tilden St,"Bronx, NY 10469","931 Tilden StBronx, NY 10469",United States,New York,Bronx County,The Bronx,Tilden Street,"931 Tilden St, Bronx, NY 10469, USA",40.8770223,-73.8585612
Brokered by Howard Hanna | Rand Realty,House for sale,575000,3,1.0,1390.0,920 Harding Park,"Bronx, NY 10473","920 Harding ParkBronx, NY 10473",United States,New York,Bronx County,The Bronx,Harding Park,"920 Harding Park, Bronx, NY 10473, USA",40.8069155,-73.8562067
Brokered by Housebiz Realty Inc.,Multi-family home for sale,915000,8,3.0,1896.0,2120 Newbold Ave,"Bronx, NY 10462","2120 Newbold AveBronx, NY 10462",United States,New York,Bronx County,The Bronx,Newbold Avenue,"2120 Newbold Ave, Bronx, NY 10462, USA",40.8329348,-73.8535075
Brokered by COMPASS,House for sale,950000,3,2.0,1308.0,133 W 195th St,"Bronx, NY 10468","133 W 195th StBronx, NY 10468",United States,New York,Bronx County,The Bronx,West 195th Street,"133 W 195th St, Bronx, NY 10468, USA",40.8704967,-73.9011805
Brokered by Chase Real Properties Llc,House for sale,715000,4,2.0,1866.0,405 Turneur Ave,"Bronx, NY 10473","405 Turneur AveBronx, NY 10473",United States,New York,Bronx County,The Bronx,Turneur Avenue,"405 Turneur Ave, Bronx, NY 10473, USA",40.8151628,-73.8462531
Brokered by Exp Realty,Multi-family home for sale,750000,5,3.0,3327.0,4251 Carpenter Ave,"Bronx, NY 10466","4251 Carpenter AveBronx, NY 10466",United States,New York,Bronx County,The Bronx,Carpenter Avenue,"4251 Carpenter Ave, Bronx, NY 10466, USA",40.8959505,-73.859572
Brokered by CENTURY 21 Metro-Star,Multi-family home for sale,1100000,8,3.0,3312.0,2138 Gleason Ave,"Bronx, NY 10462","2138 Gleason AveBronx, NY 10462",United States,New York,Bronx County,The Bronx,Gleason Avenue,"2138 Gleason Ave, Bronx, NY 10462, USA",40.8315252,-73.8525427
Brokered by Axe Realty NYC LLC,Multi-family home for sale,680000,3,2.3738608579684373,2375.0,3950 Hill Ave,"Bronx, NY 10466","3950 Hill AveBronx, NY 10466",United States,New York,Bronx County,The Bronx,Hill Avenue,"3950 Hill Ave, Bronx, NY 10466, USA",40.8902197,-73.8385449
Brokered by Exp Realty,Multi-family home for sale,900000,8,5.0,2028.0,99 W 163rd St,"Bronx, NY 10452","99 W 163rd StBronx, NY 10452",United States,New York,Bronx County,The Bronx,West 163rd Street,"99 W 163rd St, Bronx, NY 10452, USA",40.8322942,-73.9291697
Brokered by Lavilla Homes Inc,Multi-family home for sale,854000,6,2.0,2184.207862,2671 Bainbridge Ave,"Bronx, NY 10458","2671 Bainbridge AveBronx, NY 10458",United States,New York,Bronx County,The Bronx,Bainbridge Avenue,"2671 Bainbridge Ave, Bronx, NY 10458, USA",40.8655935,-73.8916669
Brokered by Lavilla Homes Inc,Multi-family home for sale,854000,6,2.0,2184.207862,2671 Bainbridge Ave,"Bronx, NY 10458","2671 Bainbridge AveBronx, NY 10458",United States,New York,Bronx County,The Bronx,Bainbridge Avenue,"2671 Bainbridge Ave, Bronx, NY 10458, USA",40.8655935,-73.8916669
Brokered by EZ Premier Realty LLC.,Land for sale,1002500,3,2.3738608579684373,2184.207862,667 W 246th St,"Bronx, NY 10471","667 W 246th StBronx, NY 10471",United States,New York,Bronx County,The Bronx,West 246th Street,"667 W 246th St, Bronx, NY 10471, USA",40.892224,-73.9127628
"Brokered by Erealty Advisors, Inc",Multi-family home for sale,1799000,7,2.0,4140.0,1746 Anthony Ave,"Bronx, NY 10457","1746 Anthony AveBronx, NY 10457",United States,New York,Bronx County,The Bronx,Anthony Avenue,"1746 Anthony Ave, Bronx, NY 10457, USA",40.8451935,-73.9036716
Brokered by Motivated Access Realty Corp.,Townhouse for sale,615000,3,2.3738608579684373,1664.0,3217 Radcliff Ave,"Bronx, NY 10469","3217 Radcliff AveBronx, NY 10469",United States,New York,Bronx County,The Bronx,Radcliff Avenue,"3217 Radcliff Ave, Bronx, NY 10469, USA",40.872068,-73.8605942
Brokered by Pantiga Group Inc.,Multi-family home for sale,1350000,9,3.0,3318.0,307 E 162nd St,"Bronx, NY 10451","307 E 162nd StBronx, NY 10451",United States,New York,Bronx County,The Bronx,East 162nd Street,"307 E 162nd St, Bronx, NY 10451, USA",40.8262094,-73.9164423
Brokered by Avenues - Headquarters,Townhouse for sale,1500000,14,7.0,6375.0,797 Fairmount Pl Unit Building,"Bronx, NY 10460","797 Fairmount Pl Unit BuildingBronx, NY 10460",United States,New York,Bronx County,The Bronx,Fairmount Place,"797 Fairmount Pl, Bronx, NY 10460, USA",40.8426571,-73.8884167
Brokered by Joseph Baratta & Company Realty,House for sale,629000,3,2.0,1575.0,3312 Paulding Ave Unit A,"Bronx, NY 10469","3312 Paulding Ave Unit ABronx, NY 10469",United States,New York,Bronx County,The Bronx,Paulding Avenue,"3312 Paulding Ave, Bronx, NY 10469, USA",40.8734881,-73.8582333
Brokered by Avenues - Headquarters,Townhouse for sale,1500000,14,7.0,6375.0,797 Fairmount Pl Unit Building,"Bronx, NY 10460","797 Fairmount Pl Unit BuildingBronx, NY 10460",United States,New York,Bronx County,The Bronx,Fairmount Place,"797 Fairmount Pl, Bronx, NY 10460, USA",40.8426571,-73.8884167
Brokered by COMPASS,Townhouse for sale,1100000,9,3.0,3944.0,1829 Topping Ave,"Bronx, NY 10457","1829 Topping AveBronx, NY 10457",United States,New York,Bronx County,The Bronx,Topping Avenue,"1829 Topping Ave, Bronx, NY 10457, USA",40.8473585,-73.9057344
