BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by Keller Williams Realty Liberty,Co-op for sale,199888,2,1.0,2184.207862,151-25 88 St Unit 4E,"Howard Beach, NY 11414","151-25 88 St Unit 4EHoward Beach, NY 11414",New York,Queens County,Queens,Howard Beach,151-25,"151-25 88th St #4e, Howard Beach, NY 11414, USA",40.667401,-73.8470063
Brokered by Winzone Realty Inc,Co-op for sale,538888,3,2.0,1500.0,23-55 Bell Blvd Unit 6G,"Bayside, NY 11360","23-55 Bell Blvd Unit 6GBayside, NY 11360",New York,Queens County,Queens,Bayside,23-55,"23-55 Bell Blvd #6f, Bayside, NY 11360, USA",40.7807824,-73.7743544
Brokered by Prime Properties Long Island,Co-op for sale,275000,1,1.0,2184.207862,65-15 Yellowstone Blvd Unit 5H,"Forest Hills, NY 11375","65-15 Yellowstone Blvd Unit 5HForest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,65-15,"65-15 Yellowstone Blvd #5h, Forest Hills, NY 11375, USA",40.7305839,-73.8503144
Brokered by United Realty Associates,Co-op for sale,288000,2,1.0,2184.207862,47-31 216th St Unit 3B,"Bayside, NY 11361","47-31 216th St Unit 3BBayside, NY 11361",New York,Queens County,Queens,Bayside,47-31,"47-31 216th St #3b, Bayside, NY 11361, USA",40.7567043,-73.764352
Brokered by Tony & William R E Brotherhood,Co-op for sale,199000,1,1.0,2184.207862,138-69 Jewel Ave Unit A,"Flushing, NY 11367","138-69 Jewel Ave Unit AFlushing, NY 11367",New York,Queens County,Queens,Flushing,13869,"13869 Jewel Ave # A, Flushing, NY 11367, USA",40.7288599,-73.82754
Brokered by Charles H. Greenthal Property,Co-op for sale,239000,1,1.0,801.0,26910 Grand Central Pkwy Apt 7P,"Floral Park, NY 11005","26910 Grand Central Pkwy Apt 7PFloral Park, NY 11005",New York,Queens County,Queens,Glen Oaks,26910,"26910 Grand Central Pkwy #7p, Queens, NY 11005, USA",40.7577991,-73.7159564
Brokered by Local Realty,Co-op for sale,155000,3,1.0,2184.207862,84-50 169 St Unit 519,"Jamaica, NY 11432","84-50 169 St Unit 519Jamaica, NY 11432",New York,Queens County,Queens,Jamaica,8450,"8450 169th St Apartment 519, Jamaica, NY 11432, USA",40.714825,-73.795696
"Brokered by Nest Seekers International, Long Island",Condo for sale,749000,1,2.0,879.0,20-48 Steinway St Unit 1B,"Queens, NY 11105","20-48 Steinway St Unit 1BQueens, NY 11105",New York,Queens County,Queens,Astoria,20-48,"20-48 Steinway St #1b, Astoria, NY 11105, USA",40.7755682,-73.9032112
Brokered by Charles Rutenberg Realty Inc,Co-op for sale,569000,3,2.0,2184.207862,6011 Broadway Apt L1,"Woodside, NY 11377","6011 Broadway Apt L1Woodside, NY 11377",New York,Queens County,Queens,Woodside,6011,"6011 Broadway Apt 1d, Woodside, NY 11377, USA",40.7511899,-73.90201
Brokered by E Realty International Corp,Condo for sale,569000,1,1.0,490.0,41-62 Bowne St Unit 11C,"Flushing, NY 11355","41-62 Bowne St Unit 11CFlushing, NY 11355",New York,Queens County,Queens,Flushing,41-62,"41-62 Bowne St #11c, Flushing, NY 11355, USA",40.7576255,-73.8231097
Brokered by Douglas Elliman - Long Island City,Co-op for sale,1850000,5,3.0,3000.0,107-40 Queens Blvd Ph 1,"Queens, NY 11375","107-40 Queens Blvd Ph 1Queens, NY 11375",New York,Queens County,Queens,Flushing,10740,"10740 Queens Blvd STE 1, Flushing, NY 11375, USA",40.7213129,-73.8450098
Brokered by Keller Williams NYC,Condo for sale,435000,1,1.0,661.0,109-20 Queens Blvd Unit 3K,"Forest Hills, NY 11375","109-20 Queens Blvd Unit 3KForest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,109-20,"109-20 Queens Blvd #3a, Forest Hills, NY 11375, USA",40.7198175,-73.8412403
Brokered by COMPASS,Co-op for sale,575000,3,2.0,1350.0,65-10 108th St Unit 3M,"Queens, NY 11375","65-10 108th St Unit 3MQueens, NY 11375",New York,Queens County,Queens,Forest Hills,65-10,"65-10 108th St #3b, Queens, NY 11375, USA",40.7313424,-73.8489073
Brokered by Winzone Realty Inc,Condo for sale,798000,2,2.0,1190.0,206-17 Emily Rd Unit 1002,"Bayside, NY 11360","206-17 Emily Rd Unit 1002Bayside, NY 11360",New York,Queens County,Queens,Bayside,206-17,"206-17 Emily Rd #1002, Bayside, NY 11360, USA",40.7885879,-73.7872455
Brokered by EXIT ALL SEASONS REALTY,Condo for sale,399000,1,1.0,616.0,60-70 Woodhaven Blvd Unit 4H,"Elmhurst, NY 11373","60-70 Woodhaven Blvd Unit 4HElmhurst, NY 11373",New York,Queens County,Queens,Elmhurst,60-70,"60-70 Woodhaven Blvd #4b, Elmhurst, NY 11373, USA",40.7301358,-73.871999
Brokered by Daniel Gale Sotheby's International Realty,Co-op for sale,399000,3,2.0,1492.0,18-35 Corporal Kennedy St Unit 2K,"Bayside, NY 11360","18-35 Corporal Kennedy St Unit 2KBayside, NY 11360",New York,Queens County,Queens,Bayside,1835,"1835 Corporal Kennedy St Apt 2b, Bayside, NY 11360, USA",40.7812699,-73.78434
Brokered by E Realty International Corp,Condo for sale,550000,1,1.0,720.0,88-30 51st Ave Unit 6A,"Elmhurst, NY 11373","88-30 51st Ave Unit 6AElmhurst, NY 11373",New York,Queens County,Queens,Elmhurst,88-30,"88-30 51st Ave #6b, Queens, NY 11373, USA",40.7392191,-73.874525
Brokered by Keller Williams NYC,Co-op for sale,549999,3,1.0,1020.0,35-20 82nd St Unit 41,"Queens, NY 11372","35-20 82nd St Unit 41Queens, NY 11372",New York,Queens County,Queens,Jackson Heights,3520,"3520 82nd St Apt 41, Jackson Heights, NY 11372, USA",40.7517899,-73.88467
Brokered by EXP Realty,Co-op for sale,409000,2,1.0,2184.207862,69-60 108th St Unit 501,"Forest Hills, NY 11375","69-60 108th St Unit 501Forest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,6960,"6960 108th St Apt 501, Forest Hills, NY 11375, USA",40.7236399,-73.84481
Brokered by qvtopservice,Co-op for sale,135000,1,1.0,792.0,1040 Neilson St Apt 2H,"Far Rockaway, NY 11691","1040 Neilson St Apt 2HFar Rockaway, NY 11691",New York,Queens County,Queens,Far Rockaway,1040,"1040 Neilson St Apt 2f, Far Rockaway, NY 11691, USA",40.6030799,-73.74755
Brokered by E Realty International Corp,Co-op for sale,468000,2,1.0,1200.0,88-11 Elmhurst Ave Unit C11,"Elmhurst, NY 11373","88-11 Elmhurst Ave Unit C11Elmhurst, NY 11373",New York,Queens County,Queens,Elmhurst,8811,"8811 Elmhurst Ave Apt C11, Elmhurst, NY 11373, USA",40.7455899,-73.8778899
Brokered by Realty Connect USA LLC,Co-op for sale,318000,1,1.0,748.0,40-40 203rd St Unit 5B,"Bayside, NY 11361","40-40 203rd St Unit 5BBayside, NY 11361",New York,Queens County,Queens,Flushing,40-40,"40-40 203rd St #5b, Flushing, NY 11361, USA",40.7604949,-73.7815883
Brokered by The Bouklis Group - The Bouklis Group,Condo for sale,649000,2,1.0,705.0,14-43 28th Ave Unit BB1,"Astoria, NY 11102","14-43 28th Ave Unit BB1Astoria, NY 11102",New York,Queens County,Queens,Astoria,14-43,"14-43 28th Ave bb1, Astoria, NY 11102, USA",40.7715328,-73.9273805
Brokered by Showcase Realty Inc,Co-op for sale,475000,1,1.0,950.0,35-24 78 St Unit A67,"Jackson Heights, NY 11372","35-24 78 St Unit A67Jackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,35-24,"35-24 78th St #67, Jackson Heights, NY 11372, USA",40.75054,-73.8885096
"Brokered by Century 21 Amiable Realty Group II, Inc.",Co-op for sale,225000,1,1.0,2184.207862,88-08 151 Ave Unit 5A,"Howard Beach, NY 11414","88-08 151 Ave Unit 5AHoward Beach, NY 11414",New York,Queens County,Queens,Howard Beach,88-8,"88-8 151st Ave #5a, Howard Beach, NY 11414, USA",40.6685699,-73.8471189
Brokered by RE/MAX City Square,Co-op for sale,284888,1,1.0,2184.207862,37-21 80th St Unit 4A,"Jackson Heights, NY 11372","37-21 80th St Unit 4AJackson Heights, NY 11372",New York,Queens County,Queens,Flushing,37-21,"37-21 80th St #4a, Flushing, NY 11372, USA",40.748924,-73.8857529
Brokered by Magic Of Great Neck Realty Inc,Co-op for sale,295000,1,2.0,980.0,26910 Grand Central Pkwy Apt 11B,"Floral Park, NY 11005","26910 Grand Central Pkwy Apt 11BFloral Park, NY 11005",New York,Queens County,Queens,Glen Oaks,26910,"26910 Grand Central Pkwy #11b, Queens, NY 11005, USA",40.7577991,-73.7159564
Brokered by All Area Brokerage Inc,Co-op for sale,155000,1,1.0,2184.207862,87-15 165th St Unit 4J,"Jamaica, NY 11432","87-15 165th St Unit 4JJamaica, NY 11432",New York,Queens County,Queens,Jamaica,87-15,"87-15 165th St #4j, Jamaica, NY 11432, USA",40.7104509,-73.7982064
Brokered by One Manhattan real estate - Upper East Side office,Co-op for sale,689000,3,2.0,1500.0,31-21 54th St Unit 1H,"Queens, NY 11377","31-21 54th St Unit 1HQueens, NY 11377",New York,Queens County,Queens,Flushing,31-21,"31-21 54th St #1a, Flushing, NY 11377, USA",40.7563916,-73.9071359
Brokered by COMPASS,Condo for sale,749000,1,2.0,908.0,112-01 Queens Blvd Unit 8A,"Queens, NY 11375","112-01 Queens Blvd Unit 8AQueens, NY 11375",New York,Queens County,Queens,Forest Hills,112-01,"112-01 Queens Blvd #8a, Forest Hills, NY 11375, USA",40.7190009,-73.8365029
Brokered by Carollo Real Estate Inc,Condo for sale,1088000,4,2.0,2184.207862,168-28 Powells Cove Blvd Unit 12,"Whitestone, NY 11357","168-28 Powells Cove Blvd Unit 12Whitestone, NY 11357",New York,Queens County,Queens,Flushing,16828,"16828 Powells Cove Blvd #12, Flushing, NY 11357, USA",40.7932921,-73.7951779
Brokered by Carollo Real Estate Inc,Condo for sale,1088000,4,2.0,2184.207862,168-28 Powells Cove Blvd Unit 12,"Whitestone, NY 11357","168-28 Powells Cove Blvd Unit 12Whitestone, NY 11357",New York,Queens County,Queens,Flushing,16828,"16828 Powells Cove Blvd #12, Flushing, NY 11357, USA",40.7932921,-73.7951779
Brokered by Welcome Home R E Sunnyside,Co-op for sale,375000,1,1.0,2184.207862,39-65 52nd St Unit 5U,"Woodside, NY 11377","39-65 52nd St Unit 5UWoodside, NY 11377",New York,Queens County,Queens,Woodside,39-65,"39-65 52nd St #5b, Woodside, NY 11377, USA",40.7467824,-73.9119505
Brokered by COMPASS,Co-op for sale,750000,3,2.0,2184.207862,35-55 80th St Unit 52,"Queens, NY 11372","35-55 80th St Unit 52Queens, NY 11372",New York,Queens County,Queens,Jackson Heights,3555,"3555 80th St Apt 52, Jackson Heights, NY 11372, USA",40.7515899,-73.8865299
Brokered by EXP Realty,Co-op for sale,338000,1,1.0,2184.207862,34-40 79th St Unit 1G,"Jackson Heights, NY 11372","34-40 79th St Unit 1GJackson Heights, NY 11372",New York,Queens County,Queens,Flushing,34-40,"34-40 79th St #1b, Queens, NY 11372, USA",40.7522642,-73.8878675
Brokered by Exp Realty,Co-op for sale,339000,1,1.0,2184.207862,42-30 Douglaston Pkwy Unit 7H,"Douglaston, NY 11363","42-30 Douglaston Pkwy Unit 7HDouglaston, NY 11363",New York,Queens County,Queens,Douglaston,4230,"4230 Douglaston Pkwy Apt 7b, Douglaston, NY 11363, USA",40.7686099,-73.74772
Brokered by EXP Realty,Pending,670000,1,2.0,908.0,112-01 Queens Blvd Unit 21A,"Forest Hills, NY 11375","112-01 Queens Blvd Unit 21AForest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,11201,"11201 Queens Blvd APT 21H, Forest Hills, NY 11375, USA",40.718793,-73.8365852
Brokered by Douglas Elliman - Bayside,Co-op for sale,439900,2,1.0,1000.0,97-37 63rd Rd Unit 4K,"Rego Park, NY 11374","97-37 63rd Rd Unit 4KRego Park, NY 11374",New York,Queens County,Queens,Rego Park,97-37,"97-37 63rd Rd #4j, Rego Park, NY 11374, USA",40.7318958,-73.8599645
Brokered by Queens Quality Management,Co-op for sale,358000,2,1.0,2184.207862,15-30 212 St Unit 224,"Bayside, NY 11360","15-30 212 St Unit 224Bayside, NY 11360",New York,Queens County,Queens,Bayside,1530,"1530 212th St # 224, Bayside, NY 11360, USA",40.7856799,-73.7816
Brokered by Corcoran Brooklyn Heights,Co-op for sale,650000,2,2.0,1200.0,110-20 71st Rd Apt 708,"Queens, NY 11375","110-20 71st Rd Apt 708Queens, NY 11375",New York,Queens County,Queens,Forest Hills,11020,"11020 71st Rd Apt 708, Forest Hills, NY 11375, USA",40.7216499,-73.84119
Brokered by Keller Williams Rlty Landmark,Pending,498888,1,1.0,750.0,12-05 Estates Ln Unit 231-1,"Bayside, NY 11360","12-05 Estates Ln Unit 231-1Bayside, NY 11360",New York,Queens County,Queens,Bayside,5-Dec,"12-5 Estates Ln #231, Bayside, NY 11360, USA",40.788818,-73.7867657
Brokered by Coldwell Banker American Homes,Co-op for sale,199000,1,1.0,2184.207862,150-14 Village Rd Unit 93GC,"Jamaica, NY 11432","150-14 Village Rd Unit 93GCJamaica, NY 11432",New York,Queens County,Queens,Jamaica,150-14,"150-14 Village Rd #93, Queens, NY 11435, USA",40.7166575,-73.8111887
Brokered by Douglas Elliman - Roslyn,Co-op for sale,439999,1,2.0,1215.0,271-10 Grand Central Pkwy Unit 8O,"Floral Park, NY 11005","271-10 Grand Central Pkwy Unit 8OFloral Park, NY 11005",New York,Queens County,Queens,Queens Village,27110,"27110 Grand Central Pkwy #8, Queens Village, NY 11005, USA",40.7564761,-73.7212008
Brokered by Five Towns Miller Realty Inc,Condo for sale,759000,3,2.0,2184.207862,156 Beach 9th St Apt 5A,"Far Rockaway, NY 11691","156 Beach 9th St Apt 5AFar Rockaway, NY 11691",New York,Queens County,Queens,Far Rockaway,156,"156 Beach 9th St #5a, Far Rockaway, NY 11691, USA",40.5958861,-73.7436025
Brokered by Charles H. Greenthal Property,Co-op for sale,234900,1,1.0,753.0,26910 Grand Central Pkwy Apt 6M,"Floral Park, NY 11005","26910 Grand Central Pkwy Apt 6MFloral Park, NY 11005",New York,Queens County,Queens,Glen Oaks,26910,"26910 Grand Central Pkwy #6m, Queens, NY 11005, USA",40.7577991,-73.7159564
Brokered by Douglas Elliman - 1995 Broadway,Co-op for sale,675000,2,1.0,2184.207862,35-15 78th St Unit 21,"Queens, NY 11372","35-15 78th St Unit 21Queens, NY 11372",New York,Queens County,Queens,Jackson Heights,3515,"3515 78th St Apt 21, Jackson Heights, NY 11372, USA",40.7513999,-73.88839
Brokered by Keller Williams Rlty Landmark,Co-op for sale,385000,2,2.0,2184.207862,18-15 215th St Unit 3H,"Bayside, NY 11360","18-15 215th St Unit 3HBayside, NY 11360",New York,Queens County,Queens,Flushing,18-15,"18-15 215th St #3h, Flushing, NY 11360, USA",40.7839472,-73.774951
Brokered by Coldwell Banker Reliable Real Estate,Co-op for sale,199000,1,1.0,2184.207862,21-47 33rd St Unit 1G,"Astoria, NY 11105","21-47 33rd St Unit 1GAstoria, NY 11105",New York,Queens County,Queens,Astoria,2147,"2147 33rd St Apt 1h, Astoria, NY 11105, USA",40.7771999,-73.9073699
Brokered by Keller Williams Rlty Landmark,Co-op for sale,670000,2,2.0,2184.207862,17-85 215th St Unit 15N,"Bayside, NY 11360","17-85 215th St Unit 15NBayside, NY 11360",New York,Queens County,Queens,Flushing,17-85,"17-85 215th St #15b, Flushing, NY 11360, USA",40.7843012,-73.7761962
Brokered by Horowitz Real Estate,Co-op for sale,305000,2,1.0,600.0,21-15 33rd St Unit 5H,"Astoria, NY 11105","21-15 33rd St Unit 5HAstoria, NY 11105",New York,Queens County,Queens,Astoria,21-15,"21-15 33rd St #5h, Queens, NY 11105, USA",40.7767119,-73.9077637
Brokered by EXP Realty,Co-op for sale,279000,1,1.0,2184.207862,67-38 108th St Unit B22,"Forest Hills, NY 11375","67-38 108th St Unit B22Forest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,6738,"6738 108th St Apt B22, Forest Hills, NY 11375, USA",40.7282899,-73.8472
Brokered by Neponsit Realty Inc,Condo for sale,699000,2,2.0,1320.0,136 Beach 117 St Unit 5J,"Rockaway Park, NY 11694","136 Beach 117 St Unit 5JRockaway Park, NY 11694",New York,Queens County,Queens,Rockaway Park,136,"136 Beach 117th St #5j, Rockaway Park, NY 11694, USA",40.5780382,-73.8366684
Brokered by Affordable Realty Corp,Co-op for sale,189000,1,1.0,2184.207862,87-05 166th St Unit 4H,"Jamaica, NY 11432","87-05 166th St Unit 4HJamaica, NY 11432",New York,Queens County,Queens,Jamaica,87-05,"87-05 166th St #4h, Jamaica, NY 11432, USA",40.7109831,-73.7970163
Brokered by Daniel Gale Sotheby's International Realty,Co-op for sale,575000,2,2.0,2184.207862,99-15 66th Ave Unit 5H,"Rego Park, NY 11374","99-15 66th Ave Unit 5HRego Park, NY 11374",New York,Queens County,Queens,Flushing,99-15,"99-15 66th Ave #5h, Flushing, NY 11374, USA",40.7287304,-73.8540818
Brokered by Charles H. Greenthal Property,Co-op for sale,309000,1,2.0,1074.0,269-10 Grand Central Pkwy Unit 1A,"Floral Park, NY 11005","269-10 Grand Central Pkwy Unit 1AFloral Park, NY 11005",New York,Queens County,Queens,Glen Oaks,269-10,"269-10 Grand Central Pkwy #1a, Queens, NY 11005, USA",40.7577974,-73.7159601
Brokered by Coldwell Banker American Homes,Co-op for sale,225000,1,1.0,2184.207862,160-30 Cross Island Pkwy Unit 619,"Whitestone, NY 11357","160-30 Cross Island Pkwy Unit 619Whitestone, NY 11357",New York,Queens County,Queens,Whitestone,16030,"16030 Cross Island Pkwy #619, Whitestone, NY 11357, USA",40.7864852,-73.8017612
Brokered by Corcoran Bedford Stuyvesant,Co-op for sale,235000,1,1.0,2184.207862,118-18 Union Tpke Apt 15E,"Queens, NY 11415","118-18 Union Tpke Apt 15EQueens, NY 11415",New York,Queens County,Queens,Kew Gardens,118-18,"118-18 Union Tpke #15e, Kew Gardens, NY 11415, USA",40.7123992,-73.8339305
Brokered by Realty Executives Metro Garden,Co-op for sale,255000,1,1.0,650.0,66-36 Yellowstone Blvd Unit 26C,"Forest Hills, NY 11375","66-36 Yellowstone Blvd Unit 26CForest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,6636,"6636 Yellowstone Blvd Apt 26b, Forest Hills, NY 11375, USA",40.7291499,-73.84944
Brokered by Redfin Real Estate,Co-op for sale,569000,2,2.0,2184.207862,61-15 97th St Unit 14F,"Rego Park, NY 11374","61-15 97th St Unit 14FRego Park, NY 11374",New York,Queens County,Queens,Rego Park,61-15,"61-15 97th St #14f, Rego Park, NY 11374, USA",40.7337965,-73.8620837
Brokered by Daniel Gale Sotheby's International Realty,Co-op for sale,398000,3,1.0,2184.207862,21-77 33rd St Unit 4F,"Astoria, NY 11105","21-77 33rd St Unit 4FAstoria, NY 11105",New York,Queens County,Queens,Astoria,21-77,"21-77 33rd St #4f, Astoria, NY 11105, USA",40.7753841,-73.90928
Brokered by Queens Quality Management,Co-op for sale,359000,2,1.0,2184.207862,16-29 212 St Unit 105,"Bayside, NY 11360","16-29 212 St Unit 105Bayside, NY 11360",New York,Queens County,Queens,Bayside,1629,"1629 212th St # 105, Bayside, NY 11360, USA",40.7838199,-73.78072
Brokered by COMPASS,Co-op for sale,725000,2,2.0,2184.207862,35-56 77th St Unit 41,"Queens, NY 11372","35-56 77th St Unit 41Queens, NY 11372",New York,Queens County,Queens,Jackson Heights,3556,"3556 77th St Apt 41, Jackson Heights, NY 11372, USA",40.7512999,-73.88932
Brokered by Keller Williams Rlty Landmark,Co-op for sale,575000,2,1.0,2184.207862,46-01 39 Ave Unit 514,"Sunnyside, NY 11104","46-01 39 Ave Unit 514Sunnyside, NY 11104",New York,Queens County,Queens,Sunnyside,4601,"4601 39th Ave Apt 514, Sunnyside, NY 11104, USA",40.7493599,-73.91745
NoBroker,Co-op for sale,239000,1,1.0,2184.207862,111-31 66th Ave Unit 2C,"Forest Hills, NY 11375","111-31 66th Ave Unit 2CForest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,111- 31,"111- 31 66th Ave #2c, Forest Hills, NY 11375, USA",40.7318103,-73.8443526
Brokered by Nexthome All Island,Co-op for sale,425000,3,2.0,1300.0,61-20 Grand Central Pkwy Unit C505,"Forest Hills, NY 11375","61-20 Grand Central Pkwy Unit C505Forest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,61-20,"61-20 Grand Central Pkwy #505, Forest Hills, NY 11375, USA",40.7379227,-73.8470718
Brokered by Julia Shildkret Real Estate,Co-op for sale,309000,1,1.0,850.0,66-36 Yellowstone Blvd Unit 14A,"Forest Hills, NY 11375","66-36 Yellowstone Blvd Unit 14AForest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,6636,"6636 Yellowstone Blvd Apt 14e, Forest Hills, NY 11375, USA",40.7291499,-73.84944
Brokered by Keller Williams Valley Realty,Co-op for sale,529000,2,2.0,1200.0,4150 78th St Apt 222,"Elmhurst, NY 11373","4150 78th St Apt 222Elmhurst, NY 11373",New York,Queens County,Queens,Elmhurst,41-50,"41-50 78th St #222, Elmhurst, NY 11373, USA",40.7438826,-73.8873872
Brokered by RE/MAX Team,Co-op for sale,199900,3,1.0,550.0,66-36 Yellowstone Blvd Unit 23C,"Forest Hills, NY 11375","66-36 Yellowstone Blvd Unit 23CForest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,6636,"6636 Yellowstone Blvd Apt 23h, Forest Hills, NY 11375, USA",40.7291499,-73.84944
Brokered by World Prop Intl Sea To Sky,Co-op for sale,399990,2,1.0,1000.0,71-36 110 St Unit 3L,"Forest Hills, NY 11375","71-36 110 St Unit 3LForest Hills, NY 11375",New York,Queens County,Queens,Flushing,71-36,"71-36 110th St #3a, Flushing, NY 11375, USA",40.7213566,-73.8414009
Brokered by RE/MAX Team,Co-op for sale,199900,3,1.0,550.0,66-36 Yellowstone Blvd Unit 23C,"Forest Hills, NY 11375","66-36 Yellowstone Blvd Unit 23CForest Hills, NY 11375",New York,Queens County,Queens,Forest Hills,6636,"6636 Yellowstone Blvd Apt 23h, Forest Hills, NY 11375, USA",40.7291499,-73.84944
Brokered by Canaan Realty International,Condo for sale,780000,2,2.0,955.0,132-59 41st Rd Unit 6C,"Flushing, NY 11355","132-59 41st Rd Unit 6CFlushing, NY 11355",New York,Queens County,Queens,Flushing,132-59,"132-59 41st Rd #6c, Flushing, NY 11355, USA",40.7565584,-73.8317042
Brokered by Prime Realty,Condo for sale,1150000,2,2.0,1850.0,12-29 Estates Ln Unit 223L,"Bayside, NY 11360","12-29 Estates Ln Unit 223LBayside, NY 11360",New York,Queens County,Queens,Bayside,29-Dec,"12-29 Estates Ln #223, Bayside, NY 11360, USA",40.7878758,-73.786717
Brokered by Winzone Realty Inc,Condo for sale,1250000,2,2.0,1257.0,131-01 40th Rd Unit 8G,"Flushing, NY 11354","131-01 40th Rd Unit 8GFlushing, NY 11354",New York,Queens County,Queens,Flushing,131-01,"131-01 40th Rd #8c, Flushing, NY 11354, USA",40.7561213,-73.8368085
Brokered by Mjr Real Estate Llc,Co-op for sale,567000,3,2.0,2184.207862,97-37 63 Rd Unit 3E,"Rego Park, NY 11374","97-37 63 Rd Unit 3ERego Park, NY 11374",New York,Queens County,Queens,Rego Park,97-37,"97-37 63rd Rd #3e, Rego Park, NY 11374, USA",40.7318958,-73.8599645
Brokered by RE/MAX Team,Co-op for sale,189000,3,1.0,2184.207862,90-11 35 Ave Unit 1H,"Jackson Heights, NY 11372","90-11 35 Ave Unit 1HJackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,9011,"9011 35th Ave Apt 1f, Jackson Heights, NY 11372, USA",40.7525699,-73.87724
Brokered by East Coast REALTORS Inc,Co-op for sale,379000,2,1.0,900.0,144-40 71 Ave Unit 2,"Kew Gardens Hills, NY 11367","144-40 71 Ave Unit 2Kew Gardens Hills, NY 11367",New York,Queens County,Queens,Flushing,144-40,"144-40 71st Ave #2, Flushing, NY 11367, USA",40.7282764,-73.8208847
Brokered by Keller Williams Realty Greater Nassau,Condo for sale,349980,3,1.0,2184.207862,150-38 Union Tpke Unit 8L,"Flushing, NY 11367","150-38 Union Tpke Unit 8LFlushing, NY 11367",New York,Queens County,Queens,Flushing,150-38,"150-38 Union Tpke #8c, Flushing, NY 11367, USA",40.7187728,-73.811168
Brokered by Exp Realty,Co-op for sale,189999,1,1.0,2184.207862,32-30 93rd St Unit A7,"East Elmhurst, NY 11369","32-30 93rd St Unit A7East Elmhurst, NY 11369",New York,Queens County,Queens,East Elmhurst,3230,"3230 93rd St Apt A7, East Elmhurst, NY 11369, USA",40.7586799,-73.8755
Brokered by Exp Realty,Co-op for sale,189999,1,1.0,2184.207862,32-30 93rd St Unit A7,"East Elmhurst, NY 11369","32-30 93rd St Unit A7East Elmhurst, NY 11369",New York,Queens County,Queens,East Elmhurst,3230,"3230 93rd St Apt A7, East Elmhurst, NY 11369, USA",40.7586799,-73.8755
Brokered by Keller Williams Realty Greater Nassau,Condo for sale,349980,3,1.0,2184.207862,150-38 Union Tpke Unit 8L,"Flushing, NY 11367","150-38 Union Tpke Unit 8LFlushing, NY 11367",New York,Queens County,Queens,Flushing,150-38,"150-38 Union Tpke #8c, Flushing, NY 11367, USA",40.7187728,-73.811168
Brokered by Brown Harris Stevens W Hampton,Co-op for sale,399000,1,1.0,2184.207862,102-10 66th Rd Unit 14A,"Forest Hills, NY 11375","102-10 66th Rd Unit 14AForest Hills, NY 11375",New York,Queens County,Queens,Flushing,102-10,"102-10 66th Rd #14a, Flushing, NY 11375, USA",40.7282586,-73.8513251
Brokered by Chous Realty Group Inc,Co-op for sale,299000,1,1.0,850.0,68-09 138th St Unit 2B,"Flushing, NY 11367","68-09 138th St Unit 2BFlushing, NY 11367",New York,Queens County,Queens,Flushing,68-09,"68-09 138th St #2b, Flushing, NY 11367, USA",40.7313319,-73.8284665
Brokered by Charles H. Greenthal Property,Co-op for sale,449000,1,2.0,1213.0,27110 Grand Central Pkwy Apt 5L,"Floral Park, NY 11005","27110 Grand Central Pkwy Apt 5LFloral Park, NY 11005",New York,Queens County,Queens,Queens Village,27110,"27110 Grand Central Pkwy #5l, Queens Village, NY 11005, USA",40.7564761,-73.7212008
Brokered by COMPASS,Co-op for sale,315000,1,1.0,2184.207862,35-51 85th St Unit 6F,"Queens, NY 11372","35-51 85th St Unit 6FQueens, NY 11372",New York,Queens County,Queens,Jackson Heights,35-51,"35-51 85th St #6f, Jackson Heights, NY 11372, USA",40.7507495,-73.8811907
Brokered by Amorelli Realty LLC,Condo for sale,1198000,1,2.0,2184.207862,22-19 33rd St Unit 1B,"Long Island City, NY 11105","22-19 33rd St Unit 1BLong Island City, NY 11105",New York,Queens County,Queens,Astoria,22-11,"22-11 33rd St #1d, Astoria, NY 11105, USA",40.7749092,-73.9098235
Brokered by Private Homes Realty LLC,Co-op for sale,269000,1,1.0,2184.207862,37-21 80 St Unit 6T,"Jackson Heights, NY 11372","37-21 80 St Unit 6TJackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,3721,"3721 80th St Apt 6b, Jackson Heights, NY 11372, USA",40.7490728,-73.8859424
