BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by 5 Boro Realty Corp,Multi-family home for sale,1299999,7,5.0,2184.207862,2042 Ralph Ave Unit 4,"Brooklyn, NY 11234","2042 Ralph Ave Unit 4Brooklyn, NY 11234",New York,Kings County,Brooklyn,Flatlands,2042,"2042 Ralph Ave #4, Brooklyn, NY 11234, USA",40.627685,-73.918487
Brokered by Ilite Realty Inc,Condo for sale,950000,3,2.0,1401.0,1740 W 4th St Apt 5F,"Brooklyn, NY 11223","1740 W 4th St Apt 5FBrooklyn, NY 11223",New York,Kings County,Brooklyn,Gravesend,1740,"1740 W 4th St #5f, Brooklyn, NY 11223, USA",40.6050673,-73.9776246
Brokered by eXp Realty BKNY,Condo for sale,1390000,4,3.0,1950.0,1840 52nd St Apt 7,"Brooklyn, NY 11204","1840 52nd St Apt 7Brooklyn, NY 11204",New York,Kings County,Brooklyn,Mapleton,1840,"1840 52nd St APT 7, Brooklyn, NY 11204, USA",40.6259793,-73.9821859
Brokered by eXp Realty BKNY,Condo for sale,690000,2,2.0,942.0,1569 W 7th St Apt 3A,"Brooklyn, NY 11204","1569 W 7th St Apt 3ABrooklyn, NY 11204",New York,Kings County,Brooklyn,Bensonhurst,1569,"1569 W 7th St #3a, Brooklyn, NY 11204, USA",40.6088021,-73.9805695
Brokered by Pride Estates,Co-op for sale,185000,2,1.0,854.0,2250 Brigham St Apt 3G,"Brooklyn, NY 11229","2250 Brigham St Apt 3GBrooklyn, NY 11229",New York,Kings County,Brooklyn,Sheepshead Bay,2250,"2250 Brigham St #3g, Brooklyn, NY 11229, USA",40.5977235,-73.9352176
Brokered by Corcoran Park Avenue South,Co-op for sale,475000,1,1.0,750.0,100 Remsen St Apt 8K,"Brooklyn, NY 11201","100 Remsen St Apt 8KBrooklyn, NY 11201",New York,Kings County,Brooklyn,Brooklyn Heights,100,"100 Remsen St #8c, Brooklyn, NY 11201, USA",40.6939582,-73.9943695
Brokered by KORR REALTY,Co-op for sale,325000,3,1.0,1200.0,3021 Avenue Z Apt 2H,"Brooklyn, NY 11235","3021 Avenue Z Apt 2HBrooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,3021,"3021 Avenue Z #2h, Brooklyn, NY 11235, USA",40.590397,-73.935927
Brokered by Corcoran Williamsburg Driggs,Condo for sale,1595000,3,2.0,1375.0,149 Dupont St Apt 3,"Brooklyn, NY 11222","149 Dupont St Apt 3Brooklyn, NY 11222",New York,Kings County,Brooklyn,Greenpoint,149,"149 Dupont St #3, Brooklyn, NY 11222, USA",40.7361991,-73.9538716
Brokered by RE MAX Edge,Co-op for sale,349000,2,1.0,800.0,3235 Emmons Ave Apt 625,"Brooklyn, NY 11235","3235 Emmons Ave Apt 625Brooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,3235,"3235 Emmons Ave Apt 625, Brooklyn, NY 11235, USA",40.5844399,-73.9316116
Brokered by Ilite Realty Inc,Condo for sale,370000,3,1.0,462.0,1657 E 19th St Apt 8B,"Brooklyn, NY 11229","1657 E 19th St Apt 8BBrooklyn, NY 11229",New York,Kings County,Brooklyn,Homecrest,1657,"1657 E 19th St #8b, Brooklyn, NY 11229, USA",40.6096365,-73.9544149
Brokered by Bo's Prime Realty,Co-op for sale,239000,1,1.0,700.0,150 W End Ave Apt 1J,"Brooklyn, NY 11235","150 W End Ave Apt 1JBrooklyn, NY 11235",New York,Kings County,Brooklyn,Manhattan Beach,150,"150 West End Ave #1j, Brooklyn, NY 11235, USA",40.5782536,-73.9534785
"Brokered by Erealty Advisors, Inc",Condo for sale,1439000,4,2.0,1625.0,800 Bedford Ave Unit 4,"Brooklyn, NY 11205","800 Bedford Ave Unit 4Brooklyn, NY 11205",New York,Kings County,Brooklyn,Bedford-Stuyvesant,800,"800 Bedford Ave APT 4A, Brooklyn, NY 11205, USA",40.6972584,-73.9569997
"Brokered by Erealty Advisors, Inc",Condo for sale,1439000,4,2.0,1625.0,800 Bedford Ave Unit 4,"Brooklyn, NY 11205","800 Bedford Ave Unit 4Brooklyn, NY 11205",New York,Kings County,Brooklyn,Bedford-Stuyvesant,800,"800 Bedford Ave APT 4A, Brooklyn, NY 11205, USA",40.6972584,-73.9569997
Brokered by Coldwell Banker Reliable,Condo for sale,450000,1,1.0,724.0,2120 Ocean Ave Apt 5B,"Brooklyn, NY 11229","2120 Ocean Ave Apt 5BBrooklyn, NY 11229",New York,Kings County,Brooklyn,Homecrest,2120,"2120 Ocean Ave #5b, Brooklyn, NY 11229, USA",40.610069,-73.9537478
Brokered by Corcoran Williamsburg Bedford,Condo for sale,2099000,2,2.0,1447.0,79 Bridge St Apt 5C,"Brooklyn, NY 11201","79 Bridge St Apt 5CBrooklyn, NY 11201",New York,Kings County,Brooklyn,Downtown Brooklyn,79,"79 Bridge St #5c, Brooklyn, NY 11201, USA",40.7019045,-73.9844236
Brokered by New York Realty Minimax,Multi-family home for sale,1999999,12,6.0,2184.207862,726 Metropolitan Ave Unit 6,"Brooklyn, NY 11211","726 Metropolitan Ave Unit 6Brooklyn, NY 11211",New York,Kings County,Brooklyn,Williamsburg,726,"726 Metropolitan Ave #6b, Brooklyn, NY 11211, USA",40.7142948,-73.9448148
Brokered by COMPASS,Condo for sale,1250000,3,2.0,1287.0,365 Bridge St Apt 8J,"Brooklyn, NY 11201","365 Bridge St Apt 8JBrooklyn, NY 11201",New York,Kings County,Brooklyn,Downtown Brooklyn,365,"365 Bridge St #8j, Brooklyn, NY 11201, USA",40.6925905,-73.9849373
Brokered by COMPASS,Co-op for sale,499000,2,1.0,900.0,7901 4th Ave Apt E22,"Brooklyn, NY 11209","7901 4th Ave Apt E22Brooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,7901,"7901 4th Ave #22, Brooklyn, NY 11209, USA",40.6273371,-74.0262024
Brokered by THE BOX ADVISORY LLC,Condo for sale,625000,4,2.0,1268.0,762 Empire Blvd Apt 4D,"Brooklyn, NY 11213","762 Empire Blvd Apt 4DBrooklyn, NY 11213",New York,Kings County,Brooklyn,Little Caribbean,762,"762 Empire Blvd #4d, Brooklyn, NY 11213, USA",40.6634769,-73.936924
Brokered by COMPASS,Co-op for sale,1495000,3,1.0,2184.207862,349 6th Ave Apt 2,"Brooklyn, NY 11215","349 6th Ave Apt 2Brooklyn, NY 11215",New York,Kings County,Brooklyn,Park Slope,349,"349 6th Ave Apartment 2, Brooklyn, NY 11215, USA",40.670754,-73.981349
Brokered by THE BOX ADVISORY LLC,Condo for sale,625000,4,2.0,1268.0,762 Empire Blvd Apt 4D,"Brooklyn, NY 11213","762 Empire Blvd Apt 4DBrooklyn, NY 11213",New York,Kings County,Brooklyn,Little Caribbean,762,"762 Empire Blvd #4d, Brooklyn, NY 11213, USA",40.6634769,-73.936924
Brokered by Dreamlife Realty New York Llc,Co-op for sale,279000,1,1.0,600.0,680 81st St Apt 3D,"Brooklyn, NY 11228","680 81st St Apt 3DBrooklyn, NY 11228",New York,Kings County,Brooklyn,Dyker Heights,680,"680 81st St #3d, Brooklyn, NY 11228, USA",40.6220567,-74.0200513
Brokered by RE MAX Edge,Condo for sale,560000,3,1.0,622.0,4711 8th Ave Apt 2B,"Brooklyn, NY 11220","4711 8th Ave Apt 2BBrooklyn, NY 11220",New York,Kings County,Brooklyn,Sunset Park,4711,"4711 8th Ave #2b, Brooklyn, NY 11220, USA",40.6423834,-74.002033
"Brokered by Rising Star Realty and Property Management, Inc.",Condo for sale,735000,2,2.0,832.0,1370 Bushwick Ave Apt 2A,"Brooklyn, NY 11207","1370 Bushwick Ave Apt 2ABrooklyn, NY 11207",New York,Kings County,Brooklyn,Bushwick,1370,"1370 Bushwick Ave #2a, Brooklyn, NY 11207, USA",40.6850765,-73.9107349
Brokered by Keller Williams NYC - New York Living Solutions,Multi-family home for sale,1399000,13,5.0,2184.207862,487 E 93rd St Unit 1,"Brooklyn, NY 11212","487 E 93rd St Unit 1Brooklyn, NY 11212",New York,Kings County,Brooklyn,East Flatbush,487,"487 E 93rd St #1, Brooklyn, NY 11212, USA",40.6550656,-73.9183469
Brokered by PULLINI REALTY CORP.,Condo for sale,618000,3,2.0,2184.207862,2805 E 28th St Apt 1B,"Brooklyn, NY 11235","2805 E 28th St Apt 1BBrooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,2805,"2805 E 28th St #1b, Brooklyn, NY 11235, USA",40.5846429,-73.9407155
Brokered by COMPASS,Co-op for sale,459000,1,1.0,2184.207862,88 Brooklyn Ave Apt A3,"Brooklyn, NY 11216","88 Brooklyn Ave Apt A3Brooklyn, NY 11216",New York,Kings County,Brooklyn,Crown Heights,88,"88 Brooklyn Ave a3, Brooklyn, NY 11216, USA",40.677099,-73.9444709
Brokered by Corcoran Bedford Stuyvesant,Condo for sale,745000,2,2.0,2184.207862,508A Lexington Ave # 3,"Brooklyn, NY 11221","508A Lexington Ave # 3Brooklyn, NY 11221",New York,Kings County,Brooklyn,Bedford-Stuyvesant,508,"508 Lexington Ave #3, Brooklyn, NY 11221, USA",40.6886854,-73.9402301
Brokered by BERGEN BASIN REALTY,Co-op for sale,189900,1,1.0,600.0,2265 Ocean Pkwy Apt 1F,"New York, NY 11223","2265 Ocean Pkwy Apt 1FNew York, NY 11223",New York,Kings County,Brooklyn,Gravesend,2265,"2265 Ocean Pkwy #1f, Brooklyn, NY 11223, USA",40.5941381,-73.963948
Brokered by Nyc Realty Brokers Llc,Co-op for sale,229000,1,1.0,650.0,402 Bay Ridge Pkwy Apt 68,"Brooklyn, NY 11209","402 Bay Ridge Pkwy Apt 68Brooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,402,"402 Bay Ridge Pkwy Apt 68, Brooklyn, NY 11209, USA",40.6308291,-74.0250165
Brokered by R New York,Co-op for sale,850000,2,2.0,2184.207862,235 Adams St Apt 4D,"Brooklyn, NY 11201","235 Adams St Apt 4DBrooklyn, NY 11201",New York,Kings County,Brooklyn,Downtown Brooklyn,235,"235 Adams St #4d, Brooklyn, NY 11201, USA",40.6965776,-73.9883987
Brokered by Precious Properties Corp.,Condo for sale,499000,2,1.0,825.0,9201 Shore Rd Apt A302,"Brooklyn, NY 11209","9201 Shore Rd Apt A302Brooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,9201,"9201 Shore Rd #302, Brooklyn, NY 11209, USA",40.620502,-74.0396973
Brokered by RE MAX Real Estate Professionals,Condo for sale,539000,2,2.0,821.0,1495 E 28th St Apt 3A,"Brooklyn, NY 11229","1495 E 28th St Apt 3ABrooklyn, NY 11229",New York,Kings County,Brooklyn,Midwood,1495,"1495 E 28th St #3a, Brooklyn, NY 11229, USA",40.6145816,-73.9463149
Brokered by Awaye Realty,Condo for sale,2550000,3,2.0,2400.0,145 Huntington St Unit 147-1,"Brooklyn, NY 11231","145 Huntington St Unit 147-1Brooklyn, NY 11231",New York,Kings County,Brooklyn,Carroll Gardens,145,"145 Huntington St 147 1, Brooklyn, NY 11231, USA",40.6763366,-74.0001966
Brokered by Venezia Realty Group LLC,Co-op for sale,370000,2,1.0,800.0,1065 Shore Pkwy Unit 2B,"Brooklyn, NY 11228","1065 Shore Pkwy Unit 2BBrooklyn, NY 11228",New York,Kings County,Brooklyn,Bath Beach,1065,"1065 Shore Pkwy #2b, Brooklyn, NY 11228, USA",40.6033288,-74.0160805
Brokered by Pride Estates,Co-op for sale,289000,1,1.0,520.0,7401 Shore Rd Apt 2L,"Brooklyn, NY 11209","7401 Shore Rd Apt 2LBrooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,7401,"7401 Shore Rd #2l, Brooklyn, NY 11209, USA",40.6339937,-74.0363466
"Brokered by Homes R Us Realty of NY, Inc.",Condo for sale,340000,1,1.0,850.0,2925 W 5th St Apt 12H,"Brooklyn, NY 11224","2925 W 5th St Apt 12HBrooklyn, NY 11224",New York,Kings County,Brooklyn,Coney Island,2925,"2925 W 5th St #12h, Brooklyn, NY 11224, USA",40.5777691,-73.9719866
Brokered by Nyc Realty Brokers Llc,Co-op for sale,199999,1,1.0,550.0,1717 E 18th St Apt 5G,"Brooklyn, NY 11229","1717 E 18th St Apt 5GBrooklyn, NY 11229",New York,Kings County,Brooklyn,Homecrest,1717,"1717 E 18th St #5g, Brooklyn, NY 11229, USA",40.6079619,-73.9549426
Brokered by Douglas Elliman - 156 Montague,Co-op for sale,799000,2,2.0,1043.0,175 Adams St Apt 3G,"Brooklyn, NY 11201","175 Adams St Apt 3GBrooklyn, NY 11201",New York,Kings County,Brooklyn,Downtown Brooklyn,175,"175 Adams St #3g, Brooklyn, NY 11201, USA",40.6985714,-73.9881911
Brokered by TOP NEST INC,Co-op for sale,564900,1,1.0,769.0,215 Adams St Apt 10B,"Brooklyn, NY 11201","215 Adams St Apt 10BBrooklyn, NY 11201",New York,Kings County,Brooklyn,Downtown Brooklyn,215,"215 Adams St #10b, Brooklyn, NY 11201, USA",40.697478,-73.988335
Brokered by Boroughs Realty Llc,Co-op for sale,279999,2,1.0,666.0,3235 Emmons Ave Apt 120,"Brooklyn, NY 11235","3235 Emmons Ave Apt 120Brooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,3235,"3235 Emmons Ave Apt 120, Brooklyn, NY 11235, USA",40.5844399,-73.9316116
Brokered by CITI STAR REALTY,Co-op for sale,258000,1,1.0,650.0,601 Brightwater Ct Apt 5L,"Brooklyn, NY 11235","601 Brightwater Ct Apt 5LBrooklyn, NY 11235",New York,Kings County,Brooklyn,Brighton Beach,601,"601 Brightwater Ct #5l, Brooklyn, NY 11235, USA",40.5759986,-73.960785
Brokered by Coldwell Banker American Homes,Multi-family home for sale,2700000,24,24.0,18936.0,3520 Newkirk Ave Unit 24,"Brooklyn, NY 11203","3520 Newkirk Ave Unit 24Brooklyn, NY 11203",New York,Kings County,Brooklyn,Little Haiti,3520,"3520 Newkirk Ave #24, Brooklyn, NY 11203, USA",40.6401806,-73.9429395
Brokered by RE MAX Edge,Co-op for sale,285000,1,1.0,900.0,2815 Ocean Pkwy Apt 3F,"Brooklyn, NY 11235","2815 Ocean Pkwy Apt 3FBrooklyn, NY 11235",New York,Kings County,Brooklyn,Brighton Beach,2815,"2815 Ocean Pkwy #3f, Brooklyn, NY 11235, USA",40.5811062,-73.966749
Brokered by Brown Harris Stevens,Condo for sale,995000,2,2.0,1030.0,575 4th Ave Apt 2A,"Brooklyn, NY 11215","575 4th Ave Apt 2ABrooklyn, NY 11215",New York,Kings County,Brooklyn,Park Slope,575,"575 4th Ave #2a, Brooklyn, NY 11215, USA",40.6655513,-73.9922171
Brokered by Adamo Real Estate,Co-op for sale,229000,1,1.0,2184.207862,3025 Ocean Ave Apt 6H,"Brooklyn, NY 11235","3025 Ocean Ave Apt 6HBrooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,3025,"3025 Ocean Ave #6h, Brooklyn, NY 11235, USA",40.5874249,-73.9487987
Brokered by COMPASS,Pending,1895000,3,2.0,1230.0,47 Bridge St Apt 3C,"Brooklyn, NY 11201","47 Bridge St Apt 3CBrooklyn, NY 11201",New York,Kings County,Brooklyn,Vinegar Hill,47,"47 Bridge St #3c, Brooklyn, NY 11201, USA",40.7032131,-73.9845345
Brokered by Corcoran Park Slope,Condo for sale,450000,3,1.0,494.0,4907 4th Ave Apt 3C,"Brooklyn, NY 11220","4907 4th Ave Apt 3CBrooklyn, NY 11220",New York,Kings County,Brooklyn,Sunset Park,4907,"4907 4th Ave #3c, Brooklyn, NY 11220, USA",40.646643,-74.011966
Brokered by COMPASS,Pending,1895000,3,2.0,1230.0,47 Bridge St Apt 3C,"Brooklyn, NY 11201","47 Bridge St Apt 3CBrooklyn, NY 11201",New York,Kings County,Brooklyn,Vinegar Hill,47,"47 Bridge St #3c, Brooklyn, NY 11201, USA",40.7032131,-73.9845345
Brokered by TDMT - The Development Marketing Team,Pending,560000,2,1.0,2184.207862,345 Bedford Ave Apt D2,"Brooklyn, NY 11211","345 Bedford Ave Apt D2Brooklyn, NY 11211",New York,Kings County,Brooklyn,Williamsburg,345,"345 Bedford Ave d2, Brooklyn, NY 11211, USA",40.7121147,-73.9626871
"Brokered by Nest Seekers International, Midtown",Condo for sale,499000,1,1.0,845.0,2068 Ocean Ave Apt 2B,"Brooklyn, NY 11230","2068 Ocean Ave Apt 2BBrooklyn, NY 11230",New York,Kings County,Brooklyn,Midwood,2068,"2068 Ocean Ave #2b, Brooklyn, NY 11230, USA",40.611469,-73.954103
Brokered by Douglas Elliman - 325 Court,Co-op for sale,213000,3,1.0,430.0,345 Webster Ave Apt 3M,"Brooklyn, NY 11230","345 Webster Ave Apt 3MBrooklyn, NY 11230",New York,Kings County,Brooklyn,Kensington,345,"345 Webster Ave #3m, Brooklyn, NY 11230, USA",40.6339914,-73.9689071
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,1150000,1,1.0,984.0,40 Remsen St Apt 4,"Brooklyn, NY 11201","40 Remsen St Apt 4Brooklyn, NY 11201",New York,Kings County,Brooklyn,Brooklyn Heights,40,"40 Remsen St Apt 4, Brooklyn, NY 11201, USA",40.6946221,-73.9969945
Brokered by RE MAX Elite,Co-op for sale,489000,2,1.0,950.0,9201 Shore Rd Apt D509,"Brooklyn, NY 11209","9201 Shore Rd Apt D509Brooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,9201,"9201 Shore Rd #509, Brooklyn, NY 11209, USA",40.620502,-74.0396973
Brokered by Dorsa Group Realty,Co-op for sale,398000,2,1.0,900.0,181 73rd St Apt 457,"Brooklyn, NY 11209","181 73rd St Apt 457Brooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,181,"181 73rd St Apt 457, Brooklyn, NY 11209, USA",40.6337679,-74.0305471
Brokered by COMPASS,Condo for sale,1325000,3,2.0,1597.0,9511 Shore Rd Apt 503,"Brooklyn, NY 11209","9511 Shore Rd Apt 503Brooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,9511,"9511 Shore Rd APT 503, Brooklyn, NY 11209, USA",40.6163434,-74.0377889
Brokered by Corcoran Brooklyn Heights,Townhouse for sale,595000,1,2.0,846.0,943 Saint Marks Ave Apt 1A,"Brooklyn, NY 11213","943 Saint Marks Ave Apt 1ABrooklyn, NY 11213",New York,Kings County,Brooklyn,Crown Heights,943,"943 St Marks Ave #1a, Brooklyn, NY 11213, USA",40.6749628,-73.9401841
Brokered by Keller Williams Realty Liberty,Co-op for sale,425000,2,1.0,2184.207862,86 Beaver St Apt 2J,"Brooklyn, NY 11206","86 Beaver St Apt 2JBrooklyn, NY 11206",New York,Kings County,Brooklyn,Bushwick,86,"86 Beaver St #2j, Brooklyn, NY 11206, USA",40.699914,-73.936622
Brokered by HIGH CLASS REALTY SB LLC.,Condo for sale,569000,1,1.0,739.0,390 Kings Hwy Apt 5D,"Brooklyn, NY 11223","390 Kings Hwy Apt 5DBrooklyn, NY 11223",New York,Kings County,Brooklyn,Gravesend,390,"390 Kings Hwy #5d, Brooklyn, NY 11223, USA",40.604365,-73.9757485
Brokered by COMPASS,Co-op for sale,300000,3,1.0,600.0,599 E 7th St Apt 4G,"Brooklyn, NY 11218","599 E 7th St Apt 4GBrooklyn, NY 11218",New York,Kings County,Brooklyn,Kensington,599,"599 E 7th St #4g, Brooklyn, NY 11218, USA",40.6372695,-73.9712947
Brokered by Brown Harris Stevens,Co-op for sale,289000,3,1.0,2184.207862,36 Dahill Rd Apt 1L,"Brooklyn, NY 11218","36 Dahill Rd Apt 1LBrooklyn, NY 11218",New York,Kings County,Brooklyn,Kensington,36,"36 Dahill Rd #1l, Brooklyn, NY 11218, USA",40.646116,-73.98134
Brokered by 5 Boro Realty Corp,Co-op for sale,475000,1,1.0,2184.207862,213 Eastern Pkwy Apt 2,"Brooklyn, NY 11238","213 Eastern Pkwy Apt 2Brooklyn, NY 11238",New York,Kings County,Brooklyn,Crown Heights,213,"213 Eastern Pkwy #2, Brooklyn, NY 11238, USA",40.671881,-73.961562
Brokered by COMPASS,Condo for sale,595000,3,1.0,915.0,609 Myrtle Ave Unit CF1,"Brooklyn, NY 11205","609 Myrtle Ave Unit CF1Brooklyn, NY 11205",New York,Kings County,Brooklyn,Bedford-Stuyvesant,609,"609 Myrtle Ave C1, Brooklyn, NY 11205, USA",40.6944083,-73.9595899
Brokered by COMPASS,Pending,435000,1,1.0,2184.207862,155 Hicks St Unit 5A,"Brooklyn, NY 11201","155 Hicks St Unit 5ABrooklyn, NY 11201",New York,Kings County,Brooklyn,Brooklyn Heights,155,"155 Hicks St #5a, Brooklyn, NY 11201, USA",40.6969047,-73.9948252
Brokered by Douglas Elliman - 325 Court,Co-op for sale,250000,1,1.0,800.0,1250 Ocean Pkwy Apt 3J,"Brooklyn, NY 11230","1250 Ocean Pkwy Apt 3JBrooklyn, NY 11230",New York,Kings County,Brooklyn,Midwood,1250,"1250 Ocean Pkwy #3j, Brooklyn, NY 11230, USA",40.6180698,-73.9699744
Brokered by BUZZ REALTY,Co-op for sale,350000,3,2.0,1100.0,1200 E 53rd St Apt 4X,"Brooklyn, NY 11234","1200 E 53rd St Apt 4XBrooklyn, NY 11234",New York,Kings County,Brooklyn,Flatlands,1200,"1200 E 53rd St #4c, Brooklyn, NY 11234, USA",40.6297036,-73.9255951
Brokered by Corcoran Park Slope,Pending,1395000,2,2.0,1028.0,357 6th Ave Apt 1,"Brooklyn, NY 11215","357 6th Ave Apt 1Brooklyn, NY 11215",New York,Kings County,Brooklyn,Park Slope,357,"357 6th Ave Apartment 1, Brooklyn, NY 11215, USA",40.670563,-73.981488
Brokered by COMPASS,Townhouse for sale,600000,3,1.0,2184.207862,40 Somers St Unit 2,"Brooklyn, NY 11233","40 Somers St Unit 2Brooklyn, NY 11233",New York,Kings County,Brooklyn,Ocean Hill,40,"40 Somers St # 2, Brooklyn, NY 11233, USA",40.6786381,-73.910662
Brokered by JABOUR REALTY COMPANY,Co-op for sale,329000,1,1.0,764.0,9902 3rd Ave Apt 2E,"Brooklyn, NY 11209","9902 3rd Ave Apt 2EBrooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,9902,"9902 3rd Ave #2e, Brooklyn, NY 11209, USA",40.6141658,-74.0353827
Brokered by Diamond Real Inc,Condo for sale,1999999,3,3.0,1800.0,70 Oceana Dr W Ph 1D,"Brooklyn, NY 11235","70 Oceana Dr W Ph 1DBrooklyn, NY 11235",New York,Kings County,Brooklyn,Brighton Beach,70,"70 Oceana Dr W Ph 1D, Brooklyn, NY 11235, USA",40.5770098,-73.958346
Brokered by Living NY - Main Office,Co-op for sale,995000,1,1.0,2184.207862,111 N 9th St Apt 2L,"Brooklyn, NY 11249","111 N 9th St Apt 2LBrooklyn, NY 11249",New York,Kings County,Brooklyn,Williamsburg,111,"111 N 9th St #2l, Brooklyn, NY 11249, USA",40.7201147,-73.9581256
Brokered by Remax Edge - RE/MAX EDGE,Co-op for sale,269000,1,1.0,625.0,130 Bay Ridge Pkwy Apt 4H,"Brooklyn, NY 11209","130 Bay Ridge Pkwy Apt 4HBrooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,130,"130 Bay Ridge Pkwy #4h, Brooklyn, NY 11209, USA",40.632218,-74.0321902
Brokered by RE MAX Real Estate Professionals,Co-op for sale,239000,1,1.0,700.0,1720 E 13th St Apt 1C,"Brooklyn, NY 11229","1720 E 13th St Apt 1CBrooklyn, NY 11229",New York,Kings County,Brooklyn,Homecrest,1720,"1720 E 13th St #1c, Brooklyn, NY 11229, USA",40.6073781,-73.9601827
"Brokered by KMS Realty Group, Inc.",Condo for sale,948888,2,2.0,950.0,115 96th St Apt 6A,"Brooklyn, NY 11209","115 96th St Apt 6ABrooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,115,"115 96th St #6a, Brooklyn, NY 11209, USA",40.6163216,-74.0374941
Brokered by COMPASS,Condo for sale,750000,1,1.0,654.0,129 Meserole St Apt 3B,"Brooklyn, NY 11206","129 Meserole St Apt 3BBrooklyn, NY 11206",New York,Kings County,Brooklyn,Southside,129,"129 Meserole St #3b, Brooklyn, NY 11206, USA",40.708157,-73.944452
Brokered by Douglas Elliman  -111 Fifth Ave,Condo for sale,5925000,3,4.0,2539.0,30 Front St Unit 15A,"Brooklyn, NY 11201","30 Front St Unit 15ABrooklyn, NY 11201",New York,Kings County,Brooklyn,Dumbo,30,"30 Front St #15a, Brooklyn, NY 11201, USA",40.7022,-73.990838
Brokered by Douglas Elliman  -111 Fifth Ave,Condo for sale,5925000,3,4.0,2539.0,30 Front St Unit 15A,"Brooklyn, NY 11201","30 Front St Unit 15ABrooklyn, NY 11201",New York,Kings County,Brooklyn,Dumbo,30,"30 Front St #15a, Brooklyn, NY 11201, USA",40.7022,-73.990838
Brokered by Corcoran Brooklyn Heights,Co-op for sale,750000,1,1.0,2184.207862,200 Congress St Apt 5D,"Brooklyn, NY 11201","200 Congress St Apt 5DBrooklyn, NY 11201",New York,Kings County,Brooklyn,Cobble Hill,200,"200 Congress St #5d, Brooklyn, NY 11201, USA",40.6880273,-73.9950123
Brokered by RE MAX Edge,Co-op for sale,199000,3,1.0,650.0,207 Ocean Pkwy Ste 1H,"Brooklyn, NY 11218","207 Ocean Pkwy Ste 1HBrooklyn, NY 11218",New York,Kings County,Brooklyn,Kensington,207,"207 Ocean Pkwy Ste 1h, Brooklyn, NY 11218, USA",40.6449836,-73.9738362
Brokered by eXp Realty BKNY,Co-op for sale,265000,3,1.0,650.0,3101 Ocean Pkwy Apt 6T,"Brooklyn, NY 11235","3101 Ocean Pkwy Apt 6TBrooklyn, NY 11235",New York,Kings County,Brooklyn,Brighton Beach,3101,"3101 Ocean Pkwy #6c, Brooklyn, NY 11235, USA",40.5757325,-73.9679335
Brokered by Elegran Real Estate And Development,Contingent,960000,1,1.0,834.0,133 Water St Apt 12D,"Brooklyn, NY 11201","133 Water St Apt 12DBrooklyn, NY 11201",New York,Kings County,Brooklyn,Dumbo,133,"133 Water St #12d, Brooklyn, NY 11201, USA",40.7032891,-73.9891782
Brokered by KELLER WILLIAMS REALTY EMPIRE,Co-op for sale,250000,1,1.0,750.0,2241 Plumb 1st St Apt 1N,"Brooklyn, NY 11229","2241 Plumb 1st St Apt 1NBrooklyn, NY 11229",New York,Kings County,Brooklyn,Gerritsen Beach,2241,"2241 Plumb 1st St Apt 1l, Brooklyn, NY 11229, USA",40.5986758,-73.9325474
Brokered by COMPASS,Pending,499000,2,2.0,1358.0,7272 Royce Pl Unit G1-9,"Brooklyn, NY 11234","7272 Royce Pl Unit G1-9Brooklyn, NY 11234",New York,Kings County,Brooklyn,Bergen Beach,7272,"7272 Royce Pl G1, Brooklyn, NY 11234, USA",40.6248278,-73.909396
Brokered by COMPASS,Co-op for sale,1100000,2,1.0,2184.207862,1209 8th Ave Apt 4R,"Brooklyn, NY 11215","1209 8th Ave Apt 4RBrooklyn, NY 11215",New York,Kings County,Brooklyn,Park Slope,1209,"1209 8th Ave #4r, Brooklyn, NY 11215, USA",40.6634878,-73.9807302
Brokered by ACKERMAN VLADA,Condo for sale,550000,3,2.3738608579684373,2184.207862,702 Ocean Pkwy Apt 1A,"Brooklyn, NY 11230","702 Ocean Pkwy Apt 1ABrooklyn, NY 11230",New York,Kings County,Brooklyn,Kensington,702,"702 Ocean Pkwy #1a, Brooklyn, NY 11230, USA",40.6310935,-73.9723541
