BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by Realty Executives LAR Group,Multi-family home for sale,1249000,5,2.0,2184.207862,2798 Pitkin Ave,"Brooklyn, NY 11208","2798 Pitkin AveBrooklyn, NY 11208",United States,New York,Kings County,Brooklyn,Pitkin Avenue,"2798 Pitkin Ave, Brooklyn, NY 11208, USA",40.6756643,-73.8687143
Brokered by Keller Williams NYC,Townhouse for sale,3800000,6,4.0,3340.0,464 5th St,"Brooklyn, NY 11215","464 5th StBrooklyn, NY 11215",United States,New York,Kings County,Brooklyn,5th Street,"464 5th St, Brooklyn, NY 11215, USA",40.6694134,-73.9802538
Brokered by Corcoran Park Slope,House for sale,2400000,4,4.0,3424.0,867 Sterling Pl,"Brooklyn, NY 11216","867 Sterling PlBrooklyn, NY 11216",United States,New York,Kings County,Brooklyn,Sterling Place,"867 Sterling Pl, Brooklyn, NY 11216, USA",40.6727282,-73.9497962
Brokered by Coldwell Banker American Homes,House for sale,920000,5,4.0,2184.207862,468 E 46th St,"Brooklyn, NY 11203","468 E 46th StBrooklyn, NY 11203",United States,New York,Kings County,Brooklyn,East 46th Street,"468 E 46th St, Brooklyn, NY 11203, USA",40.6502862,-73.9343518
Brokered by RE MAX Real Estate Professionals,House for sale,995000,2,2.0,800.0,1809 W 3rd St,"Brooklyn, NY 11223","1809 W 3rd StBrooklyn, NY 11223",United States,New York,Kings County,Brooklyn,West 3rd Street,"1809 W 3rd St, Brooklyn, NY 11223, USA",40.603454,-73.9756682
Brokered by RE MAX Real Estate Professionals,House for sale,995000,2,2.0,800.0,1809 W 3rd St,"Brooklyn, NY 11223","1809 W 3rd StBrooklyn, NY 11223",United States,New York,Kings County,Brooklyn,West 3rd Street,"1809 W 3rd St, Brooklyn, NY 11223, USA",40.603454,-73.9756682
Brokered by Instahomes Realty LLC,House for sale,660000,3,2.0,2184.207862,949 Schenck Ave,"Brooklyn, NY 11207","949 Schenck AveBrooklyn, NY 11207",United States,New York,Kings County,Brooklyn,Schenck Avenue,"949 Schenck Ave, Brooklyn, NY 11207, USA",40.6574259,-73.8808077
Brokered by RE MAX Real Estate Professionals,House for sale,1149000,4,3.0,1800.0,284 Sullivan Pl,"Brooklyn, NY 11225","284 Sullivan PlBrooklyn, NY 11225",United States,New York,Kings County,Brooklyn,Sullivan Place,"284 Sullivan Pl, Brooklyn, NY 11225, USA",40.6644629,-73.951745
Brokered by COMPASS,Townhouse for sale,1995000,4,4.0,2184.207862,1069 Lincoln Pl,"Brooklyn, NY 11213","1069 Lincoln PlBrooklyn, NY 11213",United States,New York,Kings County,Brooklyn,Lincoln Place,"1069 Lincoln Pl, Brooklyn, NY 11213, USA",40.670429,-73.9411141
Brokered by Real Broker LLC,Pending,1390000,5,4.0,1992.0,1429 Avenue H,"Brooklyn, NY 11230","1429 Avenue HBrooklyn, NY 11230",United States,New York,Kings County,Brooklyn,Avenue H,"1429 Avenue H, Brooklyn, NY 11230, USA",40.6302066,-73.962272
Brokered by Remax Edge - RE/MAX EDGE,Co-op for sale,429000,2,1.0,850.0,9411 Shore Rd Unit Lf,"Brooklyn, NY 11209","9411 Shore Rd Unit LfBrooklyn, NY 11209",United States,New York,Kings County,Brooklyn,Shore Road,"9411 Shore Rd, Brooklyn, NY 11209, USA",40.617623,-74.038637
Brokered by TALK OF THE TOWN REALTY C,House for sale,699000,3,3.0,2835.0,4716 Avenue H,"Brooklyn, NY 11234","4716 Avenue HBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,Avenue H,"4716 Avenue H, Brooklyn, NY 11234, USA",40.6324811,-73.9306778
Brokered by RELIABLE SELL & BUY REALTY INC,House for sale,1190000,4,2.0,1500.0,2330 E 15th St,"Brooklyn, NY 11229","2330 E 15th StBrooklyn, NY 11229",United States,New York,Kings County,Brooklyn,East 15th Street,"2330 E 15th St, Brooklyn, NY 11229, USA",40.5935138,-73.9556712
Brokered by Panache Realty Co,House for sale,649000,3,2.0,1257.0,287 E 34th St,"Brooklyn, NY 11203","287 E 34th StBrooklyn, NY 11203",United States,New York,Kings County,Brooklyn,East 34th Street,"287 E 34th St, Brooklyn, NY 11203, USA",40.6499215,-73.9453734
Brokered by TALK OF THE TOWN REALTY C,House for sale,699000,3,3.0,2835.0,4716 Avenue H,"Brooklyn, NY 11234","4716 Avenue HBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,Avenue H,"4716 Avenue H, Brooklyn, NY 11234, USA",40.6324811,-73.9306778
Brokered by TREE OF LIFE REALTY & MANAGEMENT LLC,House for sale,2759000,6,6.0,2184.207862,163 Whitman Dr,"Brooklyn, NY 11234","163 Whitman DrBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,Whitman Drive,"163 Whitman Dr, Brooklyn, NY 11234, USA",40.6093711,-73.9025693
Brokered by TALK OF THE TOWN REALTY C,House for sale,2599000,4,3.0,3510.0,2634 National Dr,"Brooklyn, NY 11234","2634 National DrBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,National Drive,"2634 National Dr, Brooklyn, NY 11234, USA",40.6063914,-73.9020181
Brokered by COMPASS,Townhouse for sale,1195000,4,2.0,2625.0,449 Classon Ave,"Brooklyn, NY 11238","449 Classon AveBrooklyn, NY 11238",United States,New York,Kings County,Brooklyn,Classon Avenue,"449 Classon Ave, Brooklyn, NY 11238, USA",40.685396,-73.959061
"Brokered by BEN BAY REALTY CO OF BAY RIDGE, LLC",House for sale,1288000,3,2.0,1188.0,340 86th St,"Brooklyn, NY 11209","340 86th StBrooklyn, NY 11209",United States,New York,Kings County,Brooklyn,86th Street,"340 86th St, Brooklyn, NY 11209, USA",40.6229377,-74.0298947
Brokered by KELLER WILLIAMS REALTY LANDMARK II,Multi-family home for sale,1275000,5,3.0,1920.0,236 45th St,"Brooklyn, NY 11220","236 45th StBrooklyn, NY 11220",United States,New York,Kings County,Brooklyn,45th Street,"236 45th St, Brooklyn, NY 11220, USA",40.6512263,-74.0131317
Brokered by Corcoran Bedford Stuyvesant,Townhouse for sale,4395000,5,4.0,2184.207862,425 Pacific St,"Brooklyn, NY 11217","425 Pacific StBrooklyn, NY 11217",United States,New York,Kings County,Brooklyn,Pacific Street,"425 Pacific St, Brooklyn, NY 11217, USA",40.6859683,-73.9839494
Brokered by American Homes Group,Multi-family home for sale,949000,4,2.0,1600.0,154 E 22nd St,"Brooklyn, NY 11226","154 E 22nd StBrooklyn, NY 11226",United States,New York,Kings County,Brooklyn,East 22nd Street,"154 E 22nd St, Brooklyn, NY 11226, USA",40.6452346,-73.9569371
Brokered by Stuyvesant Heights Realty Corp,Multi-family home for sale,3165000,9,5.0,2184.207862,278 Decatur St,"Stuyvesant Heights, NY 11233","278 Decatur StStuyvesant Heights, NY 11233",United States,New York,Kings County,Brooklyn,Decatur Street,"278 Decatur St, Brooklyn, NY 11233, USA",40.6813796,-73.9323311
Brokered by eXp Realty BKNY,House for sale,2199000,3,3.0,3454.0,181 Hastings St,"Brooklyn, NY 11235","181 Hastings StBrooklyn, NY 11235",United States,New York,Kings County,Brooklyn,Hastings Street,"181 Hastings St, Brooklyn, NY 11235, USA",40.5782802,-73.9442713
Brokered by 5 Boro Realty Corp,House for sale,1449999,3,2.3738608579684373,1890.0,768 Herkimer St,"Brooklyn, NY 11233","768 Herkimer StBrooklyn, NY 11233",United States,New York,Kings County,Brooklyn,Herkimer Street,"768 Herkimer St, Brooklyn, NY 11233, USA",40.6783124,-73.928113
Brokered by RE MAX Real Estate Professionals,House for sale,1299000,3,2.0,1700.0,74 89th St,"Brooklyn, NY 11209","74 89th StBrooklyn, NY 11209",United States,New York,Kings County,Brooklyn,89th Street,"74 89th St, Brooklyn, NY 11209, USA",40.622512,-74.038316
Brokered by 5 Boro Realty Corp,House for sale,925000,2,2.0,1077.0,1336 Dean St,"Brooklyn, NY 11216","1336 Dean StBrooklyn, NY 11216",United States,New York,Kings County,Brooklyn,Dean Street,"1336 Dean St, Brooklyn, NY 11216, USA",40.6764806,-73.9446731
Brokered by Lombardo Homes & Estates,House for sale,948888,3,1.0,950.0,1611 Oriental Blvd,"Brooklyn, NY 11235","1611 Oriental BlvdBrooklyn, NY 11235",United States,New York,Kings County,Brooklyn,Oriental Boulevard,"1611 Oriental Blvd, Brooklyn, NY 11235, USA",40.5786958,-73.938485
Brokered by Modern Spaces,Townhouse for sale,2495000,3,2.3738608579684373,4125.0,16 Morgan Ave,"Brooklyn, NY 11237","16 Morgan AveBrooklyn, NY 11237",United States,New York,Kings County,Brooklyn,Morgan Avenue,"16 Morgan Ave, Brooklyn, NY 11237, USA",40.7043492,-73.9310947
Brokered by Momentum Real Estate Llc,Pending,1039000,3,2.0,2300.0,8934 15th Ave,"Brooklyn, NY 11228","8934 15th AveBrooklyn, NY 11228",United States,New York,Kings County,Brooklyn,15th Avenue,"8934 15th Ave, Brooklyn, NY 11228, USA",40.6049171,-74.0166722
Brokered by Sowae Corp,House for sale,380000,3,2.3738608579684373,600.0,51 Hill St,"Brooklyn, NY 11208","51 Hill StBrooklyn, NY 11208",United States,New York,Kings County,Brooklyn,Hill Street,"51 Hill St, Brooklyn, NY 11208, USA",40.6789407,-73.8712984
"Brokered by Erealty Advisors, Inc",Condo for sale,1449000,4,2.0,1632.0,9 Franklin Ave,"Brooklyn, NY 11249","9 Franklin AveBrooklyn, NY 11249",United States,New York,Kings County,Brooklyn,Franklin Avenue,"9 Franklin Ave, Brooklyn, NY 11249, USA",40.6990196,-73.9587153
Brokered by KELLER WILLIAMS REALTY EMPIRE,Pending,995000,5,2.0,2128.0,203 Sterling St,"Brooklyn, NY 11225","203 Sterling StBrooklyn, NY 11225",United States,New York,Kings County,Brooklyn,Sterling Street,"203 Sterling St, Brooklyn, NY 11225, USA",40.6631136,-73.9544199
"Brokered by Nest Seekers International, Midtown",Condo for sale,500000,1,2.3738608579684373,2184.207862,410 Fenimore St,"Brooklyn, NY 11225","410 Fenimore StBrooklyn, NY 11225",United States,New York,Kings County,Brooklyn,Fenimore Street,"410 Fenimore St, Brooklyn, NY 11225, USA",40.6586064,-73.9488175
"Brokered by BEN BAY REALTY, CO.",Multi-family home for sale,1260000,7,2.0,2000.0,1677 Bay Ridge Ave,"Brooklyn, NY 11204","1677 Bay Ridge AveBrooklyn, NY 11204",United States,New York,Kings County,Brooklyn,Bay Ridge Avenue,"1677 Bay Ridge Ave, Brooklyn, NY 11230, USA",40.6186892,-73.9952499
Brokered by EXP Realty,Multi-family home for sale,1695000,4,2.0,2184.207862,304 3rd Ave,"Brooklyn, NY 11215","304 3rd AveBrooklyn, NY 11215",United States,New York,Kings County,Brooklyn,3rd Avenue,"304 3rd Ave, Brooklyn, NY 11215, USA",40.6768411,-73.9867935
Brokered by RE MAX Elite,Co-op for sale,345000,2,1.0,1000.0,2483 W 16th St Apt 14D,"Brooklyn, NY 11214","2483 W 16th St Apt 14DBrooklyn, NY 11214",United States,New York,Kings County,Brooklyn,2483,"2483 W 16th St #14d, Brooklyn, NY 11214, USA",40.5871907,-73.9840965
Brokered by RE MAX Real Estate Professionals,Multi-family home for sale,3099000,36,16.0,12460.0,5206 6th Ave,"Brooklyn, NY 11220","5206 6th AveBrooklyn, NY 11220",United States,New York,Kings County,Brooklyn,6th Avenue,"5206 6th Ave, Brooklyn, NY 11220, USA",40.6426522,-74.0096744
Brokered by Hometown Properties,Condo for sale,2799000,3,3.0,2350.0,105 15th St Unit Ph,"Brooklyn, NY 11215","105 15th St Unit PhBrooklyn, NY 11215",United States,New York,Kings County,Brooklyn,15th Street,"105 15th St, Brooklyn, NY 11215, USA",40.6676042,-73.9931265
Brokered by ES Realty Eva Shammah LLC,House for sale,1690000,3,2.0,1536.0,1914 E 26th St,"Brooklyn, NY 11229","1914 E 26th StBrooklyn, NY 11229",United States,New York,Kings County,Brooklyn,East 26th Street,"1914 E 26th St, Brooklyn, NY 11229, USA",40.6042182,-73.946797
"Brokered by CITI - Citi Habitats, Inc. - NY",Pending,199999,9,3.0,2184.207862,429 Pennsylvania Ave,"Brooklyn, NY 11207","429 Pennsylvania AveBrooklyn, NY 11207",United States,New York,Kings County,Brooklyn,Pennsylvania Avenue,"429 Pennsylvania Ave, Brooklyn, NY 11207, USA",40.666792,-73.894205
Brokered by Higgins Realty Group Llc,Multi-family home for sale,899000,4,3.0,1892.0,1139 E 86th St,"Brooklyn, NY 11236","1139 E 86th StBrooklyn, NY 11236",United States,New York,Kings County,Brooklyn,East 86th Street,"1139 E 86th St, Brooklyn, NY 11236, USA",40.6344613,-73.9042326
Brokered by KELLER WILLIAMS REALTY EMPIRE,Multi-family home for sale,1299000,10,6.0,4500.0,247 Senator St,"Brooklyn, NY 11220","247 Senator StBrooklyn, NY 11220",United States,New York,Kings County,Brooklyn,Senator Street,"247 Senator St, Brooklyn, NY 11220, USA",40.6378136,-74.0266176
Brokered by PULLINI REALTY CORP.,Multi-family home for sale,499000,3,3.0,2184.207862,921 E 84th St,"Brooklyn, NY 11236","921 E 84th StBrooklyn, NY 11236",United States,New York,Kings County,Brooklyn,East 84th Street,"921 E 84th St, Brooklyn, NY 11236, USA",40.6370243,-73.909613
Brokered by COMPASS,Townhouse for sale,1979000,5,2.3738608579684373,3150.0,185 Weirfield St,"Brooklyn, NY 11221","185 Weirfield StBrooklyn, NY 11221",United States,New York,Kings County,Brooklyn,Weirfield Street,"185 Weirfield St, Brooklyn, NY 11221, USA",40.6908422,-73.9117096
Brokered by Corcoran West Side,Multi-family home for sale,1250000,6,4.0,2184.207862,85 Arlington Ave,"Brooklyn, NY 11207","85 Arlington AveBrooklyn, NY 11207",United States,New York,Kings County,Brooklyn,Arlington Avenue,"85 Arlington Ave, Brooklyn, NY 11207, USA",40.6800398,-73.8914993
Brokered by Corcoran Brooklyn Heights,House for sale,695000,3,2.0,1926.0,696 Autumn Ave,"Brooklyn, NY 11208","696 Autumn AveBrooklyn, NY 11208",United States,New York,Kings County,Brooklyn,Autumn Avenue,"696 Autumn Ave, Brooklyn, NY 11208, USA",40.6713641,-73.8673475
Brokered by Corcoran Williamsburg Bedford,Pending,2100000,3,2.0,1902.0,76 Powers St,"Brooklyn, NY 11211","76 Powers StBrooklyn, NY 11211",United States,New York,Kings County,Brooklyn,Powers Street,"76 Powers St, Brooklyn, NY 11211, USA",40.7118832,-73.947991
Brokered by BERGEN BASIN REALTY,House for sale,759000,3,2.0,1260.0,2044 E 67th St,"Brooklyn, NY 11234","2044 E 67th StBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,East 67th Street,"2044 E 67th St, Brooklyn, NY 11234, USA",40.6184347,-73.9113421
Brokered by RE MAX Real Estate Professionals,Multi-family home for sale,2300000,8,6.0,4000.0,123 Bay 10th St,"Brooklyn, NY 11228","123 Bay 10th StBrooklyn, NY 11228",United States,New York,Kings County,Brooklyn,Bay 10th Street,"123 Bay 10th St, Brooklyn, NY 11228, USA",40.608367,-74.0112145
Brokered by RE MAX Real Estate Professionals,Multi-family home for sale,1880000,5,2.0,1850.0,6820 17th Ave,"Brooklyn, NY 11204","6820 17th AveBrooklyn, NY 11204",United States,New York,Kings County,Brooklyn,17th Avenue,"6820 17th Ave, Brooklyn, NY 11204, USA",40.6184547,-73.9949244
Brokered by Piastro Realty LLC,House for sale,1295000,8,3.0,3050.0,3043 Brighton 14 St,"Brooklyn, NY 11235","3043 Brighton 14 StBrooklyn, NY 11235",United States,New York,Kings County,Brooklyn,Brighton 14th Street,"3043 Brighton 14th St, Brooklyn, NY 11235, USA",40.578698,-73.9551566
Brokered by RE MAX Edge,Multi-family home for sale,949000,5,4.0,2184.207862,587 Van Siclen Ave,"Brooklyn, NY 11207","587 Van Siclen AveBrooklyn, NY 11207",United States,New York,Kings County,Brooklyn,Van Siclen Avenue,"587 Van Siclen Ave, Brooklyn, NY 11207, USA",40.6651608,-73.8881575
Brokered by Century 21 Realty First,House for sale,848000,3,3.0,1080.0,1645 71st St,"Brooklyn, NY 11204","1645 71st StBrooklyn, NY 11204",United States,New York,Kings County,Brooklyn,71st Street,"1645 71st St, Brooklyn, NY 11204, USA",40.6180243,-73.9971092
Brokered by Bellmarc,Multi-family home for sale,795000,3,2.0,1725.0,1051 Herkimer St,"Brooklyn, NY 11233","1051 Herkimer StBrooklyn, NY 11233",United States,New York,Kings County,Brooklyn,Herkimer Street,"1051 Herkimer St, Brooklyn, NY 11233, USA",40.6781645,-73.9185084
"Brokered by Nest Seekers International, Midtown",Condo for sale,1350000,2,1.0,2184.207862,659 Baltic St Unit Ph,"Brooklyn, NY 11217","659 Baltic St Unit PhBrooklyn, NY 11217",United States,New York,Kings County,Brooklyn,Baltic Street,"659 Baltic St, Brooklyn, NY 11217, USA",40.6799762,-73.9787904
Brokered by CONTINENT REALTY LLC,House for sale,1650000,3,4.0,2272.0,132 Oxford St,"Brooklyn, NY 11235","132 Oxford StBrooklyn, NY 11235",United States,New York,Kings County,Brooklyn,Oxford Street,"132 Oxford St, Brooklyn, NY 11235, USA",40.5799535,-73.9383472
Brokered by RE/MAX Team,House for sale,699000,3,2.3738608579684373,2184.207862,10557 Avenue K,"Brooklyn, NY 11236","10557 Avenue KBrooklyn, NY 11236",United States,New York,Kings County,Brooklyn,Avenue K,"10557 Avenue K, Brooklyn, NY 11236, USA",40.64539,-73.8897652
Brokered by RE MAX Edge,House for sale,2399000,5,5.0,2184.207862,208 Mayfair Dr N,"Brooklyn, NY 11234","208 Mayfair Dr NBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,Mayfair Drive North,"208 Mayfair Dr N, Brooklyn, NY 11234, USA",40.6115517,-73.9061979
Brokered by Grand Realty Advisors,House for sale,1190000,3,2.0,1088.0,186 Mackenzie St,"Brooklyn, NY 11235","186 Mackenzie StBrooklyn, NY 11235",United States,New York,Kings County,Brooklyn,Mackenzie Street,"186 Mackenzie St, Brooklyn, NY 11235, USA",40.5787747,-73.9401956
Brokered by Avenues - Headquarters,Townhouse for sale,795000,5,2.0,2184.207862,1065 Hegeman Ave,"Brooklyn, NY 11208","1065 Hegeman AveBrooklyn, NY 11208",United States,New York,Kings County,Brooklyn,Hegeman Avenue,"1065 Hegeman Ave, Brooklyn, NY 11208, USA",40.6678086,-73.8739629
Brokered by Douglas Elliman - Franklin Square,Multi-family home for sale,750000,3,4.0,2184.207862,4701 Beverley Rd,"Brooklyn, NY 11203","4701 Beverley RdBrooklyn, NY 11203",United States,New York,Kings County,Brooklyn,Beverley Road,"4701 Beverley Rd, Brooklyn, NY 11203, USA",40.6463635,-73.9325263
Brokered by Avenues - Headquarters,Townhouse for sale,795000,5,2.0,2184.207862,1065 Hegeman Ave,"Brooklyn, NY 11208","1065 Hegeman AveBrooklyn, NY 11208",United States,New York,Kings County,Brooklyn,Hegeman Avenue,"1065 Hegeman Ave, Brooklyn, NY 11208, USA",40.6678086,-73.8739629
Brokered by Douglas Elliman - Franklin Square,Multi-family home for sale,750000,3,4.0,2184.207862,4701 Beverley Rd,"Brooklyn, NY 11203","4701 Beverley RdBrooklyn, NY 11203",United States,New York,Kings County,Brooklyn,Beverley Road,"4701 Beverley Rd, Brooklyn, NY 11203, USA",40.6463635,-73.9325263
Brokered by EXIT REALTY FIRST CHOICE,House for sale,2488000,4,2.3738608579684373,3850.0,232 Beaumont St,"Brooklyn, NY 11235","232 Beaumont StBrooklyn, NY 11235",United States,New York,Kings County,Brooklyn,Beaumont Street,"232 Beaumont St, Brooklyn, NY 11235, USA",40.5762337,-73.9511136
Brokered by E Realty International Corp,Multi-family home for sale,1138000,5,3.0,1026.0,1520 63rd St,"Brooklyn, NY 11219","1520 63rd StBrooklyn, NY 11219",United States,New York,Kings County,Brooklyn,63rd Street,"1520 63rd St, Brooklyn, NY 11219, USA",40.6240315,-73.9954118
Brokered by City Homes Realty Group Llc,Multi-family home for sale,1359000,11,6.0,2240.0,1353 Putnam Ave,"Brooklyn, NY 11221","1353 Putnam AveBrooklyn, NY 11221",United States,New York,Kings County,Brooklyn,Putnam Avenue,"1353 Putnam Ave, Brooklyn, NY 11221, USA",40.6941915,-73.913053
Brokered by EXIT REALTY ACHIEVE,Multi-family home for sale,974998,7,2.0,2184.207862,759 Glenmore Ave,"Brooklyn, NY 11208","759 Glenmore AveBrooklyn, NY 11208",United States,New York,Kings County,Brooklyn,Glenmore Avenue,"759 Glenmore Ave, Brooklyn, NY 11208, USA",40.675444,-73.8823121
Brokered by Soverign Homes Realty Inc,House for sale,800000,3,2.3738608579684373,2184.207862,742 Lexington Ave,"Brooklyn, NY 11221","742 Lexington AveBrooklyn, NY 11221",United States,New York,Kings County,Brooklyn,Lexington Avenue,"742 Lexington Ave, Brooklyn, NY 11221, USA",40.6899365,-73.9294828
Brokered by EXP COMMERCIAL LLC,House for sale,1500000,3,2.0,1240.0,243 Bay 13 St,"Brooklyn, NY 11214","243 Bay 13 StBrooklyn, NY 11214",United States,New York,Kings County,Brooklyn,Bay 13th Street,"243 Bay 13th St, Brooklyn, NY 11214, USA",40.6045606,-74.0114555
Brokered by SOUTHSIDE REALTY GROUP LLC,House for sale,625000,4,2.0,2184.207862,1797 Troy Ave,"Brooklyn, NY 11234","1797 Troy AveBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,Troy Avenue,"1797 Troy Ave, Brooklyn, NY 11234, USA",40.6283989,-73.9334448
Brokered by EXP Realty - HAUPPAUGE,Multi-family home for sale,749900,5,2.0,1400.0,159 Montauk Ave,"Brooklyn, NY 11208","159 Montauk AveBrooklyn, NY 11208",United States,New York,Kings County,Brooklyn,Montauk Avenue,"159 Montauk Ave., Brooklyn, NY 11208, USA",40.6754664,-73.8780744
Brokered by Mitra Hakimi Realty Group LLC,Multi-family home for sale,888000,5,3.0,2980.0,228 E 89th St,"East Flatbush, NY 11203","228 E 89th StEast Flatbush, NY 11203",United States,New York,Kings County,Brooklyn,East 89th Street,"228 E 89th St, Brooklyn, NY 11236, USA",40.6484284,-73.9166783
Brokered by COMPASS,Pending,4500000,1,2.3738608579684373,5400.0,129 Russell St Unit Commercial,"Brooklyn, NY 11222","129 Russell St Unit CommercialBrooklyn, NY 11222",United States,New York,Kings County,Brooklyn,Russell Street,"129 Russell St, Brooklyn, NY 11222, USA",40.7248276,-73.9446616
Brokered by Exp Realty,Multi-family home for sale,3250000,6,4.0,3059.0,68 Clifton Pl,"Brooklyn, NY 11238","68 Clifton PlBrooklyn, NY 11238",United States,New York,Kings County,Brooklyn,Clifton Place,"68 Clifton Pl, Brooklyn, NY 11238, USA",40.6877385,-73.9618932
Brokered by TOP NEST INC,House for sale,1699900,7,5.0,2418.0,186 Covert St,"Brooklyn, NY 11207","186 Covert StBrooklyn, NY 11207",United States,New York,Kings County,Brooklyn,Covert Street,"186 Covert St., Brooklyn, NY 11207, USA",40.6898884,-73.9085265
Brokered by Corcoran Brooklyn Heights,Pending,3250000,8,5.0,2184.207862,1123 Albemarle Rd,"Brooklyn, NY 11218","1123 Albemarle RdBrooklyn, NY 11218",United States,New York,Kings County,Brooklyn,Albemarle Road,"1123 Albemarle Rd, Brooklyn, NY 11218, USA",40.6467032,-73.9685896
Brokered by Corcoran Brooklyn Heights,Condo for sale,780000,2,2.0,825.0,618 Avenue H # 5E,"Brooklyn, NY 11230","618 Avenue H # 5EBrooklyn, NY 11230",United States,New York,Kings County,Brooklyn,Avenue H,"618 Avenue H, Brooklyn, NY 11230, USA",40.6288601,-73.9704912
"Brokered by Robert Defalco Realty, Inc.",Multi-family home for sale,2798000,5,3.0,3400.0,1603 11th Ave,"Brooklyn, NY 11215","1603 11th AveBrooklyn, NY 11215",United States,New York,Kings County,Brooklyn,11th Avenue,"1603 11th Ave, Brooklyn, NY 11215, USA",40.657854,-73.975525
Brokered by BERGEN BASIN REALTY,Multi-family home for sale,1389000,5,2.0,2412.0,3824 Quentin Rd,"Brooklyn, NY 11234","3824 Quentin RdBrooklyn, NY 11234",United States,New York,Kings County,Brooklyn,Quentin Road,"3824 Quentin Rd, Brooklyn, NY 11234, USA",40.6157428,-73.9345355
Brokered by RITZ REALTY NY CORP.,Multi-family home for sale,1850000,3,4.0,2184.207862,6704 21st Ave,"Brooklyn, NY 11204","6704 21st AveBrooklyn, NY 11204",United States,New York,Kings County,Brooklyn,21st Avenue,"6704 21st Ave, Brooklyn, NY 11204, USA",40.6140608,-73.9853215
Brokered by Corcoran Park Slope,Co-op for sale,2250000,3,2.0,2000.0,120 Prospect Park W # 2,"Brooklyn, NY 11215","120 Prospect Park W # 2Brooklyn, NY 11215",United States,New York,Kings County,Brooklyn,Prospect Park West,"120 Prospect Park W, Brooklyn, NY 11215, USA",40.665708,-73.976288
Brokered by Continental Real Estate Grp In,House for sale,1649000,4,3.0,1452.0,927 Hart St,"Brooklyn, NY 11237","927 Hart StBrooklyn, NY 11237",United States,New York,Kings County,Brooklyn,Hart Street,"927 Hart St, Brooklyn, NY 11237, USA",40.7039659,-73.9210676
Brokered by JABOUR REALTY COMPANY,House for sale,1450000,4,4.0,1746.0,227 90th St,"Brooklyn, NY 11209","227 90th StBrooklyn, NY 11209",United States,New York,Kings County,Brooklyn,90th Street,"227 90th St, Brooklyn, NY 11209, USA",40.6212482,-74.0338909
Brokered by Fave Realty Inc,House for sale,589000,3,2.0,1120.0,1316 Dumont Ave,"Brooklyn, NY 11208","1316 Dumont AveBrooklyn, NY 11208",United States,New York,Kings County,Brooklyn,Dumont Avenue,"1316 Dumont Ave, Brooklyn, NY 11208, USA",40.6697595,-73.8692311
Brokered by COMPASS,Pending,2800000,5,4.0,3400.0,232 Argyle Rd,"Brooklyn, NY 11218","232 Argyle RdBrooklyn, NY 11218",United States,New York,Kings County,Brooklyn,Argyle Road,"232 Argyle Rd, Brooklyn, NY 11218, USA",40.6435168,-73.9669556
Brokered by Corcoran Park Slope,House for sale,2500000,3,2.3738608579684373,2184.207862,1203 8th Ave,"Brooklyn, NY 11215","1203 8th AveBrooklyn, NY 11215",United States,New York,Kings County,Brooklyn,8th Avenue,"1203 8th Ave, Brooklyn, NY 11215, USA",40.6637132,-73.9806843
Brokered by E House Realty & Mgt. Inc.,Condo for sale,713000,2,2.0,1040.0,217 Bay 49th St Unit 3A,"Brooklyn, NY 11214","217 Bay 49th St Unit 3ABrooklyn, NY 11214",United States,New York,Kings County,Brooklyn,217,"217 Bay 49th St #3a, Brooklyn, NY 11214, USA",40.5855131,-73.9883977
Brokered by Toscana Property LLC,Multi-family home for sale,2500000,12,2.3738608579684373,4140.0,1694 64th St,"Brooklyn, NY 11204","1694 64th StBrooklyn, NY 11204",United States,New York,Kings County,Brooklyn,64th Street,"1694 64th St, Brooklyn, NY 11204, USA",40.6210191,-73.9921739
Brokered by E Realty International Corp,Multi-family home for sale,1250000,7,3.0,1800.0,2528 West St,"Brooklyn, NY 11223","2528 West StBrooklyn, NY 11223",United States,New York,Kings County,Brooklyn,West Street,"2528 West St, Brooklyn, NY 11223, USA",40.58761,-73.9698943
Brokered by Instahomes Realty LLC,Multi-family home for sale,998500,3,2.0,2184.207862,929 Rogers Ave,"Brooklyn, NY 11226","929 Rogers AveBrooklyn, NY 11226",United States,New York,Kings County,Brooklyn,Rogers Avenue,"929 Rogers Ave, Brooklyn, NY 11226, USA",40.6476837,-73.9519338
Brokered by Global Realty Center LLC,Multi-family home for sale,2449000,3,2.3738608579684373,3000.0,46 Pulaski St,"Bedford Stuyvesant, NY 11206","46 Pulaski StBedford Stuyvesant, NY 11206",United States,New York,Kings County,Brooklyn,Pulaski Street,"46 Pulaski St, Brooklyn, NY 11206, USA",40.6921191,-73.9498754
