BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by COMPASS,Condo for sale,2700000,3,3.0,1689.0,555 W 59th St Apt 19B,"Manhattan, NY 10019","555 W 59th St Apt 19BManhattan, NY 10019",New York,New York County,New York,Manhattan,555,"555 W 59th St #19b, New York, NY 10019, USA",40.7715251,-73.9895943
Brokered by COMPASS,Co-op for sale,550000,3,1.0,2184.207862,24 5th Ave Apt 510,"Manhattan, NY 10011","24 5th Ave Apt 510Manhattan, NY 10011",New York,New York County,New York,Manhattan,24,"24 5th Ave Apt 510, New York, NY 10011, USA",40.7330596,-73.9959886
Brokered by Douglas Elliman  -111 Fifth Ave,Co-op for sale,2100000,3,3.0,1968.0,285 Riverside Dr Apt 11G,"New York, NY 10025","285 Riverside Dr Apt 11GNew York, NY 10025",New York,New York County,New York,Manhattan,285,"285 Riverside Dr #11g, New York, NY 10025, USA",40.7989206,-73.9723967
Brokered by Corcoran West Side Gallery,Co-op for sale,1795000,4,3.0,2184.207862,622 W 114th St Apt 53,"New York, NY 10025","622 W 114th St Apt 53New York, NY 10025",New York,New York County,New York,Manhattan,622,"622 W 114th St #53, New York, NY 10025, USA",40.80699,-73.966129
Brokered by Broadway Realty,Condo for sale,2300000,2,2.0,1163.0,515 E 72nd St Apt 29D,"New York, NY 10021","515 E 72nd St Apt 29DNew York, NY 10021",New York,New York County,New York,Manhattan,515,"515 E 72nd St #29d, New York, NY 10021, USA",40.7666839,-73.9527719
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,3495000,3,3.0,2184.207862,129 E 69th St Apt 7B,"New York, NY 10021","129 E 69th St Apt 7BNew York, NY 10021",New York,New York County,New York,Manhattan,129,"129 E 69th St #7b, New York, NY 10021, USA",40.7687653,-73.9638365
Brokered by Brown Harris Stevens,Co-op for sale,439000,1,1.0,2184.207862,212 E 84th St Apt 2C,"Manhattan, NY 10028","212 E 84th St Apt 2CManhattan, NY 10028",New York,New York County,New York,Manhattan,212,"212 E 84th St #2c, New York, NY 10028, USA",40.7770851,-73.9541834
Brokered by COMPASS,Co-op for sale,425000,3,1.0,2184.207862,24 5th Ave Apt 1512,"Manhattan, NY 10011","24 5th Ave Apt 1512Manhattan, NY 10011",New York,New York County,New York,Manhattan,24,"24 5th Ave Apt 1512, New York, NY 10011, USA",40.7330596,-73.9959886
Brokered by Brown Harris Stevens - 445 Park Avenue,Condo for sale,699900,3,1.0,558.0,80 Park Avenue Ave Unit 10B,"Manhattan, NY 10016","80 Park Avenue Ave Unit 10BManhattan, NY 10016",New York,New York County,New York,Manhattan,80,"80 Park Ave #10b, New York, NY 10016, USA",40.7502793,-73.9795235
Brokered by ALTA Real Estate,Condo for sale,1650000,3,2.0,1493.0,150 W 51st St Apt 2116,"New York, NY 10019","150 W 51st St Apt 2116New York, NY 10019",New York,New York County,New York,Manhattan,150,"150 W 51st St APT 2116, New York, NY 10019, USA",40.7612516,-73.9826113
Brokered by Corcoran SoHo,Co-op for sale,679000,1,1.0,2184.207862,319 E 50th St Apt 9E,"New York, NY 10022","319 E 50th St Apt 9ENew York, NY 10022",New York,New York County,New York,Manhattan,319,"319 E 50th St #9e, New York, NY 10022, USA",40.7546656,-73.9675207
Brokered by Corcoran Park Avenue South,Co-op for sale,438000,1,1.0,2184.207862,162 E 2nd St Apt 1A,"New York, NY 10009","162 E 2nd St Apt 1ANew York, NY 10009",New York,New York County,New York,Manhattan,162,"162 E 2nd St #1a, New York, NY 10009, USA",40.7228235,-73.98509
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,699000,1,1.0,2184.207862,205 E 10th St Apt 4D,"New York, NY 10003","205 E 10th St Apt 4DNew York, NY 10003",New York,New York County,New York,Manhattan,205,"205 E 10th St #4d, New York, NY 10003, USA",40.729738,-73.9861097
Brokered by Brown Harris Stevens - 445 Park Avenue,Condo for sale,699900,3,1.0,558.0,80 Park Avenue Ave Unit 10B,"Manhattan, NY 10016","80 Park Avenue Ave Unit 10BManhattan, NY 10016",New York,New York County,New York,Manhattan,80,"80 Park Ave #10b, New York, NY 10016, USA",40.7502793,-73.9795235
Brokered by Corcoran Park Avenue South,Co-op for sale,438000,1,1.0,2184.207862,162 E 2nd St Apt 1A,"New York, NY 10009","162 E 2nd St Apt 1ANew York, NY 10009",New York,New York County,New York,Manhattan,162,"162 E 2nd St #1a, New York, NY 10009, USA",40.7228235,-73.98509
Brokered by Link Ny Realty,Co-op for sale,600000,3,2.0,1000.0,100 W 121st St Apt 64,"New York, NY 10027","100 W 121st St Apt 64New York, NY 10027",New York,New York County,New York,Manhattan,100,"100 W 121st St #64, New York, NY 10027, USA",40.8052883,-73.9478167
Brokered by BHHS New York Properties,Condo for sale,2255000,2,2.0,1450.0,540 W 49th St Ph 8N,"New York, NY 10019","540 W 49th St Ph 8NNew York, NY 10019",New York,New York County,New York,Manhattan,540,"540 W 49th St Ph 8n, New York, NY 10019, USA",40.764655,-73.994257
Brokered by Corcoran East Side,Condo for sale,4750000,3,2.0,2060.0,40 E 62nd St Apt 5W,"New York, NY 10065","40 E 62nd St Apt 5WNew York, NY 10065",New York,New York County,New York,Manhattan,40,"40 E 62nd St #5b, New York, NY 10065, USA",40.7649484,-73.9694663
Brokered by COMPASS,Co-op for sale,575000,1,1.0,850.0,118 E 60th St Apt 4B,"Manhattan, NY 10022","118 E 60th St Apt 4BManhattan, NY 10022",New York,New York County,New York,Manhattan,118,"118 E 60th St #4b, New York, NY 10022, USA",40.7630774,-73.9685002
Brokered by Brown Harris Stevens,Co-op for sale,500000,4,1.0,2184.207862,133 W 140th St Apt 21,"Manhattan, NY 10030","133 W 140th St Apt 21Manhattan, NY 10030",New York,New York County,New York,Manhattan,133,"133 W 140th St #21, New York, NY 10030, USA",40.8178093,-73.9391738
Brokered by COMPASS,Co-op for sale,5475000,4,4.0,2184.207862,900 5th Ave Apt 4A,"Manhattan, NY 10021","900 5th Ave Apt 4AManhattan, NY 10021",New York,New York County,New York,Manhattan,900,"900 5th Ave #4a, New York, NY 10021, USA",40.7719126,-73.967281
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,590000,3,1.0,579.0,400 Central Park W Apt 3T,"New York, NY 10025","400 Central Park W Apt 3TNew York, NY 10025",New York,New York County,New York,Manhattan,400,"400 Central Park W #3b, New York, NY 10025, USA",40.7942099,-73.9636725
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,1050000,3,2.0,2184.207862,205 E 63rd St Apt 19E,"New York, NY 10065","205 E 63rd St Apt 19ENew York, NY 10065",New York,New York County,New York,Manhattan,205,"205 E 63rd St #19e, New York, NY 10065, USA",40.7640501,-73.964336
Brokered by E Realty International Corp,Condo for sale,838000,3,2.0,706.0,48 Market St Apt 3A,"New York, NY 10002","48 Market St Apt 3ANew York, NY 10002",New York,New York County,New York,Manhattan,48,"48 Market St #3a, New York, NY 10002, USA",40.7118928,-73.9940945
Brokered by Corcoran Brooklyn Heights,Condo for sale,1345000,1,2.0,752.0,140 E 63rd St # 4MN,"New York, NY 10065","140 E 63rd St # 4MNNew York, NY 10065",New York,New York County,New York,Manhattan,140,"140 E 63rd St #4n, New York, NY 10065, USA",40.7644486,-73.9662417
Brokered by Brown Harris Stevens - 1926 Broadway,Co-op for sale,999000,1,1.0,2184.207862,1010 Fifth Ave Unit 4BB,"Manhattan, NY 10028","1010 Fifth Ave Unit 4BBManhattan, NY 10028",New York,New York County,New York,Manhattan,1010,"1010 5th Ave #4b, New York, NY 10028, USA",40.7789146,-73.9619806
Brokered by Brown Harris Stevens,Condo for sale,995000,3,2.0,1175.0,2545 Frederick Douglass Blvd Apt D,"Manhattan, NY 10030","2545 Frederick Douglass Blvd Apt DManhattan, NY 10030",New York,New York County,New York,Manhattan,2545,"2545 Frederick Douglass Blvd c, New York, NY 10030, USA",40.817538,-73.94614
Brokered by King Zone Realty Inc,House for sale,880000,2,2.0,1120.0,1808 Avenue Y,"Brooklyn, NY 11235","1808 Avenue YBrooklyn, NY 11235",11229,United States,New York,Kings County,Avenue P,"1808 Avenue P, Brooklyn, NY 11229, USA",40.6104879,-73.955347
Brokered by Hauseit LLC - Hauseit LLC,Co-op for sale,2399000,2,2.0,2391.0,249 W 29th St Apt 2E,"New York, NY 10001","249 W 29th St Apt 2ENew York, NY 10001",New York,New York County,New York,Manhattan,249,"249 W 29th St #2e, New York, NY 10001, USA",40.7489369,-73.9948023
Brokered by The Agency,Contingent,1495000,3,2.0,1590.0,301 E 52nd St Apt 4B,"New York, NY 10022","301 E 52nd St Apt 4BNew York, NY 10022",New York,New York County,New York,Manhattan,301,"301 E 52nd St #4b, New York, NY 10022, USA",40.7561092,-73.9669846
Brokered by City Connections Realty,Condo for sale,1385000,1,2.0,875.0,301 W 57th St Apt 34E,"New York, NY 10019","301 W 57th St Apt 34ENew York, NY 10019",New York,New York County,New York,Manhattan,301,"301 W 57th St #34e, New York, NY 10019, USA",40.767078,-73.9831196
Brokered by Keller Williams NYC,Co-op for sale,399000,1,1.0,2184.207862,108 E 86th St Apt 1SW,"New York, NY 10028","108 E 86th St Apt 1SWNew York, NY 10028",New York,New York County,New York,Manhattan,108,"108 East 86th St #1fw, New York, NY 10028, USA",40.7797181,-73.9566929
Brokered by City Connections Realty,Condo for sale,1385000,1,2.0,875.0,301 W 57th St Apt 34E,"New York, NY 10019","301 W 57th St Apt 34ENew York, NY 10019",New York,New York County,New York,Manhattan,301,"301 W 57th St #34e, New York, NY 10019, USA",40.767078,-73.9831196
Brokered by COMPASS,Co-op for sale,1300000,2,2.0,2184.207862,425 W 24th St Unit 3GF,"Manhattan, NY 10011","425 W 24th St Unit 3GFManhattan, NY 10011",New York,New York County,New York,Manhattan,425,"425 W 24th St #3f, New York, NY 10011, USA",40.747844,-74.00189
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,290000,3,1.0,2184.207862,301 E 63rd St Apt 8D,"New York, NY 10065","301 E 63rd St Apt 8DNew York, NY 10065",New York,New York County,New York,Manhattan,301,"301 E 63rd St #8d, New York, NY 10065, USA",40.7631466,-73.9622114
Brokered by The Agency,Condo for sale,15250000,4,5.0,4264.0,551 W 21st St Apt 15A,"New York, NY 10011","551 W 21st St Apt 15ANew York, NY 10011",New York,New York County,New York,Manhattan,551,"551 W 21st St #15a, New York, NY 10011, USA",40.7474926,-74.0072666
Brokered by Prime Ny Inc.,Condo for sale,975000,2,1.0,1164.0,20 West St Unit 18,"Manhattan, NY 10004","20 West St Unit 18Manhattan, NY 10004",New York,New York County,New York,Manhattan,20,"20 West St APT 18A, New York, NY 10004, USA",40.7061841,-74.0156098
Brokered by Corcoran East Side,Co-op for sale,2150000,2,2.0,2184.207862,1035 Fifth Ave # 4D,"New York, NY 10028","1035 Fifth Ave # 4DNew York, NY 10028",New York,New York County,New York,Manhattan,1035,"1035 5th Ave #4b, New York, NY 10028, USA",40.7805609,-73.9608663
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,2250000,2,2.0,2184.207862,825 Fifth Ave Unit 16D,"New York, NY 10065","825 Fifth Ave Unit 16DNew York, NY 10065",New York,New York County,New York,Manhattan,825,"825 5th Ave #16d, New York, NY 10065, USA",40.7670351,-73.970568
Brokered by H P Greenfield Real Estate Ltd,Co-op for sale,399000,3,1.0,2184.207862,512 W 156th St Apt 33,"New York, NY 10032","512 W 156th St Apt 33New York, NY 10032",New York,New York County,New York,Manhattan,512,"512 W 156th St #33, New York, NY 10032, USA",40.8323885,-73.9433069
Brokered by Corcoran East Side,Co-op for sale,1890000,2,2.0,2184.207862,45 E 72nd St Apt 11B,"New York, NY 10021","45 E 72nd St Apt 11BNew York, NY 10021",New York,New York County,New York,Manhattan,45,"45 E 72nd St #11b, New York, NY 10021, USA",40.7716485,-73.9646206
Brokered by Serhant,Condo for sale,9995000,4,4.0,2918.0,1049 Fifth Ave Unit 17B,"New York, NY 10028","1049 Fifth Ave Unit 17BNew York, NY 10028",New York,New York County,New York,Manhattan,1049,"1049 5th Ave #17b, New York, NY 10028, USA",40.7810722,-73.9599463
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,5400000,4,2.0,3800.0,14 Wooster St Apt 4,"New York, NY 10013","14 Wooster St Apt 4New York, NY 10013",New York,New York County,New York,Manhattan,14,"14 Wooster St #4, New York, NY 10013, USA",40.7213533,-74.0032588
Brokered by COMPASS,Co-op for sale,3395000,2,2.0,1525.0,2 Charlton St Unit 1AB,"Manhattan, NY 10014","2 Charlton St Unit 1ABManhattan, NY 10014",New York,New York County,New York,Manhattan,2,"2 Charlton St #1a, New York, NY 10014, USA",40.7268776,-74.0038573
Brokered by E House Realty & Mgt. Inc.,Condo for sale,698000,1,1.0,721.0,18 Eldridge St Apt 2B,"New York, NY 10002","18 Eldridge St Apt 2BNew York, NY 10002",New York,New York County,New York,Manhattan,18,"18 Eldridge St #2b, New York, NY 10002, USA",40.7148425,-73.9934391
Brokered by Peter Ashe Real Estate- Peter Ashe Real Estate,Condo for sale,1900000,2,2.0,1035.0,220 E 65th St Apt 20B,"New York, NY 10065","220 E 65th St Apt 20BNew York, NY 10065",New York,New York County,New York,Manhattan,220,"220 E 65th St #20b, New York, NY 10065, USA",40.7642638,-73.9626394
Brokered by Corcoran East Side,Condo for sale,2150000,3,3.0,1315.0,389 E 89th St Apt 17G,"New York, NY 10128","389 E 89th St Apt 17GNew York, NY 10128",New York,New York County,New York,Manhattan,389,"389 E 89th St #17g, New York, NY 10128, USA",40.7791164,-73.9482901
Brokered by Highline Residential - Highline Residential,Co-op for sale,275000,1,1.0,650.0,2053 Adam C Powell Blvd Unit 1A,"New York, NY 10027","2053 Adam C Powell Blvd Unit 1ANew York, NY 10027",New York,New York County,New York,Manhattan,2053,"2053 Adam Clayton Powell Jr Blvd #1a, New York, NY 10027, USA",40.807254,-73.949107
Brokered by ANNF - Ann Ferguson LLC,Co-op for sale,2150000,3,2.0,2300.0,52 Riverside Dr Apt 2A,"New York, NY 10024","52 Riverside Dr Apt 2ANew York, NY 10024",New York,New York County,New York,Manhattan,52,"52 Riverside Dr #2a, New York, NY 10024, USA",40.7840425,-73.9833243
Brokered by Douglas Elliman - 1995 Broadway,Co-op for sale,1399000,1,1.0,2184.207862,100 Riverside Dr Unit 19D,"New York, NY 10024","100 Riverside Dr Unit 19DNew York, NY 10024",New York,New York County,New York,Manhattan,100,"100 Riverside Dr #19a, New York, NY 10024, USA",40.7869306,-73.980845
Brokered by COMPASS,Condo for sale,1649000,3,2.0,2184.207862,401 E 89th St Apt 10K,"Manhattan, NY 10128","401 E 89th St Apt 10KManhattan, NY 10128",New York,New York County,New York,Manhattan,401,"401 E 89th St APT 10L, New York, NY 10128, USA",40.7787875,-73.9473234
Brokered by COMPASS,Condo for sale,845000,1,1.0,692.0,510 E 80th St Apt 12D,"Manhattan, NY 10075","510 E 80th St Apt 12DManhattan, NY 10075",New York,New York County,New York,Manhattan,510,"510 E 80th St Apartment 12e, New York, NY 10075, USA",40.771604,-73.949419
Brokered by Douglas Elliman - 936 Broadway,Condo for sale,995000,1,1.0,2184.207862,382 Central Park W Apt 18L,"New York, NY 10025","382 Central Park W Apt 18LNew York, NY 10025",New York,New York County,New York,Manhattan,382,"382 Central Park W #18j, New York, NY 10025, USA",40.7935585,-73.9656011
Brokered by Brown Harris Stevens,Co-op for sale,565000,4,1.0,1024.0,54 E 129th St Apt 6B,"Manhattan, NY 10035","54 E 129th St Apt 6BManhattan, NY 10035",New York,New York County,New York,Manhattan,54,"54 E 129th St #6b, New York, NY 10035, USA",40.807789,-73.938228
Brokered by Sotheby's International Realty - Downtown Manhattan,Condo for sale,4995000,3,4.0,3750.0,213 W 23rd St Apt 5N,"New York, NY 10011","213 W 23rd St Apt 5NNew York, NY 10011",New York,New York County,New York,Manhattan,213,"213 W 23rd St #5n, New York, NY 10011, USA",40.7445521,-73.9963339
Brokered by Corcoran Park Avenue South,Condo for sale,1599000,2,2.0,1400.0,1600 Broadway Apt 16G,"New York, NY 10019","1600 Broadway Apt 16GNew York, NY 10019",New York,New York County,New York,Manhattan,1600,"1600 Broadway #16g, New York, NY 10019, USA",40.7601775,-73.9843631
Brokered by COMPASS,Co-op for sale,499000,3,1.0,2184.207862,284 5th Ave Unit 7B,"Manhattan, NY 10001","284 5th Ave Unit 7BManhattan, NY 10001",New York,New York County,New York,Manhattan,284,"284 5th Ave # 7a, New York, NY 10001, USA",40.7460725,-73.9865041
Brokered by Coldwell Banker Reliable Real Estate,Condo for sale,879000,2,2.0,1278.0,435 E 117th St Apt 3,"New York, NY 10035","435 E 117th St Apt 3New York, NY 10035",New York,New York County,New York,Manhattan,435,"435 E 117th St APT 3, New York, NY 10035, USA",40.7962956,-73.9334096
Brokered by Corcoran Westside Columbus,Co-op for sale,650000,1,1.0,800.0,500 E 83rd St Apt 18A,"New York, NY 10028","500 E 83rd St Apt 18ANew York, NY 10028",New York,New York County,New York,Manhattan,500,"500 E 83rd St #18a, New York, NY 10028, USA",40.7735711,-73.9481587
Brokered by Serhant,Condo for sale,875000,3,1.0,294.0,11 E 68th St Unit 7J,"New York, NY 10065","11 E 68th St Unit 7JNew York, NY 10065",New York,New York County,New York,Manhattan,11,"11 E 68th St #7j, New York, NY 10065, USA",40.7694824,-73.9676328
Brokered by COMPASS,Co-op for sale,2350000,2,2.0,2184.207862,2 5th Ave Apt 4C,"Manhattan, NY 10011","2 5th Ave Apt 4CManhattan, NY 10011",New York,New York County,New York,Manhattan,2,"2 5th Ave #4c, New York, NY 10011, USA",40.7324629,-73.9972883
Brokered by Douglas Elliman - 690 Washington,Co-op for sale,6995000,4,4.0,2184.207862,1010 Fifth Ave Unit 11BW,"New York, NY 10028","1010 Fifth Ave Unit 11BWNew York, NY 10028",New York,New York County,New York,Manhattan,1010,"1010 5th Ave #11b, New York, NY 10028, USA",40.7789146,-73.9619806
Brokered by VYLLA HOME,Condo for sale,1475000,2,3.0,1397.0,347 W 57th St Apt 29C,"New York, NY 10019","347 W 57th St Apt 29CNew York, NY 10019",New York,New York County,New York,Manhattan,347,"347 W 57th St #29c, New York, NY 10019, USA",40.7681878,-73.9845086
Brokered by COMPASS,Condo for sale,1225000,2,2.0,1050.0,159 W 53rd St Apt 36B,"Manhattan, NY 10019","159 W 53rd St Apt 36BManhattan, NY 10019",New York,New York County,New York,Manhattan,159,"159 W 53rd St #36b, New York, NY 10019, USA",40.7629277,-73.9813818
"Brokered by CORE Group Marketing, LLC",Condo for sale,2999999,2,2.0,1770.0,45 E 80th St Apt 11B,"New York, NY 10075","45 E 80th St Apt 11BNew York, NY 10075",New York,New York County,New York,Manhattan,45,"45 E 80th St #11b, New York, NY 10075, USA",40.7770031,-73.9611884
Brokered by Serhant,Co-op for sale,679000,1,1.0,700.0,250-254 W 82nd St Unit 2C,"New York, NY 10024","250-254 W 82nd St Unit 2CNew York, NY 10024",New York,New York County,New York,Manhattan,250,"250 W 82nd St #2c, New York, NY 10024, USA",40.7858813,-73.9790257
Brokered by VYLLA HOME,Condo for sale,1475000,2,3.0,1397.0,347 W 57th St Apt 29C,"New York, NY 10019","347 W 57th St Apt 29CNew York, NY 10019",New York,New York County,New York,Manhattan,347,"347 W 57th St #29c, New York, NY 10019, USA",40.7681878,-73.9845086
Brokered by COMPASS,Condo for sale,1225000,2,2.0,1050.0,159 W 53rd St Apt 36B,"Manhattan, NY 10019","159 W 53rd St Apt 36BManhattan, NY 10019",New York,New York County,New York,Manhattan,159,"159 W 53rd St #36b, New York, NY 10019, USA",40.7629277,-73.9813818
"Brokered by CORE Group Marketing, LLC",Condo for sale,2999999,2,2.0,1770.0,45 E 80th St Apt 11B,"New York, NY 10075","45 E 80th St Apt 11BNew York, NY 10075",New York,New York County,New York,Manhattan,45,"45 E 80th St #11b, New York, NY 10075, USA",40.7770031,-73.9611884
Brokered by Brown Harris Stevens,Co-op for sale,800000,1,1.0,2184.207862,9 Barrow St Apt 6G,"Manhattan, NY 10014","9 Barrow St Apt 6GManhattan, NY 10014",New York,New York County,New York,Manhattan,9,"9 Barrow St #6b, New York, NY 10014, USA",40.7326742,-74.0023327
Brokered by COMPASS,Co-op for sale,525000,1,1.0,715.0,67 Park Ave Unit 8E,"Manhattan, NY 10016","67 Park Ave Unit 8EManhattan, NY 10016",New York,New York County,New York,Manhattan,67,"67 Park Ave #8e, New York, NY 10016, USA",40.74958,-73.9790355
Brokered by E Realty International Corp,Co-op for sale,599000,1,1.0,600.0,314 W 56th St Apt 3C,"New York, NY 10019","314 W 56th St Apt 3CNew York, NY 10019",New York,New York County,New York,Manhattan,314,"314 W 56th St #3c, New York, NY 10019, USA",40.7662847,-73.9843344
Brokered by Brown Harris Stevens,Co-op for sale,629000,1,1.0,2184.207862,504 W 111th St Apt 34,"Manhattan, NY 10025","504 W 111th St Apt 34Manhattan, NY 10025",New York,New York County,New York,Manhattan,504,"504 W 111th St Apt 34, New York, NY 10025, USA",40.8037336,-73.9639803
Brokered by Corcoran West Side,Co-op for sale,1100000,2,1.0,980.0,545 W End Ave Apt 8D,"New York, NY 10024","545 W End Ave Apt 8DNew York, NY 10024",New York,New York County,New York,Manhattan,545,"545 West End Ave #8d, New York, NY 10024, USA",40.7892103,-73.9780213
Brokered by Keller Williams NYC,Condo for sale,695000,2,2.0,889.0,42 W 120th St Apt 2D,"New York, NY 10027","42 W 120th St Apt 2DNew York, NY 10027",New York,New York County,New York,Manhattan,42,"42 W 120th St #2d, New York, NY 10027, USA",40.8037811,-73.9462459
Brokered by Highline Residential - Highline Residential,Condo for sale,650000,1,1.0,776.0,300 Albany St Apt 3D,"New York, NY 10280","300 Albany St Apt 3DNew York, NY 10280",New York,New York County,New York,Manhattan,300,"300 Albany St #3d, New York, NY 10280, USA",40.7100278,-74.0168528
Brokered by COMPASS,Co-op for sale,1695000,3,3.0,1818.0,333 E 91st St Apt 24A,"Manhattan, NY 10128","333 E 91st St Apt 24AManhattan, NY 10128",New York,New York County,New York,Manhattan,333,"333 E 91st St #24a, New York, NY 10128, USA",40.7803429,-73.947266
Brokered by Sloane Square LLC,Co-op for sale,1200000,2,2.0,2184.207862,1150 Park Ave Unit 6D,"New York, NY 10128","1150 Park Ave Unit 6DNew York, NY 10128",New York,New York County,New York,Manhattan,1150,"1150 Park Ave #6d, New York, NY 10128, USA",40.7839857,-73.9547397
Brokered by Corcoran West Side,Co-op for sale,4675000,4,2.0,2184.207862,180 Riverside Dr Apt 8A,"New York, NY 10024","180 Riverside Dr Apt 8ANew York, NY 10024",New York,New York County,New York,Manhattan,180,"180 Riverside Dr #8a, New York, NY 10024, USA",40.7920875,-73.9773027
Brokered by Corcoran Chelsea/Flatiron,Condo for sale,4495000,3,3.0,2012.0,252 E 57th St Apt 39C,"New York, NY 10022","252 E 57th St Apt 39CNew York, NY 10022",New York,New York County,New York,Manhattan,252,"252 E 57th St #39c, New York, NY 10022, USA",40.7590821,-73.9658765
Brokered by Corcoran West Side,Co-op for sale,462900,3,1.0,2184.207862,159 Madison Ave Apt 7I,"New York, NY 10016","159 Madison Ave Apt 7INew York, NY 10016",New York,New York County,New York,Manhattan,159,"159 Madison Ave #7e, New York, NY 10016, USA",40.746567,-73.9835139
Brokered by KELLER WILLIAMS REALTY LANDMARK II,Co-op for sale,350777,1,1.0,2184.207862,50 W 112th St Apt 6D,"New York, NY 10026","50 W 112th St Apt 6DNew York, NY 10026",New York,New York County,New York,Manhattan,50,"50 W 112th St #6d, New York, NY 10026, USA",40.798979,-73.9509758
Brokered by Oxford Property Group,Co-op for sale,700000,4,1.0,1500.0,371 W 120th St Apt 2S,"New York, NY 10027","371 W 120th St Apt 2SNew York, NY 10027",New York,New York County,New York,Manhattan,371,"371 W 120th St #2a, New York, NY 10027, USA",40.808177,-73.9559355
NoBroker,Co-op for sale,550000,2,1.0,2184.207862,804 W 180th St Apt 52,"New York, NY 10033","804 W 180th St Apt 52New York, NY 10033",New York,New York County,New York,Manhattan,804,"804 W 180th St Apt 52, New York, NY 10033, USA",40.8499127,-73.9389587
Brokered by Serhant,Co-op for sale,2950000,4,2.0,2184.207862,1133 Park Ave Unit 12W,"New York, NY 10128","1133 Park Ave Unit 12WNew York, NY 10128",New York,New York County,New York,Manhattan,1133,"1133 Park Ave #12b, New York, NY 10128, USA",40.7831046,-73.9546035
Brokered by Serhant,Condo for sale,9995000,3,4.0,2950.0,10 Sullivan St Unit 10A,"New York, NY 10012","10 Sullivan St Unit 10ANew York, NY 10012",New York,New York County,New York,Manhattan,10,"10 Sullivan St #10a, New York, NY 10012, USA",40.724558,-74.004173
Brokered by Brown Harris Stevens - 445 Park Avenue,Co-op for sale,935000,1,1.0,2184.207862,781 Fifth Ave Unit 407,"Manhattan, NY 10022","781 Fifth Ave Unit 407Manhattan, NY 10022",New York,New York County,New York,Manhattan,781,"781 5th Ave # 407, New York, NY 10022, USA",40.7643563,-73.9727544
Brokered by Brown Harris Stevens - 445 Park Avenue,Co-op for sale,935000,1,1.0,2184.207862,781 Fifth Ave Unit 407,"Manhattan, NY 10022","781 Fifth Ave Unit 407Manhattan, NY 10022",New York,New York County,New York,Manhattan,781,"781 5th Ave # 407, New York, NY 10022, USA",40.7643563,-73.9727544
Brokered by Bond New York- Columbus Circle,Co-op for sale,860000,3,2.0,1118.0,300 W 145th St Apt 2P,"New York, NY 10039","300 W 145th St Apt 2PNew York, NY 10039",New York,New York County,New York,Manhattan,300,"300 W 145th St #2b, New York, NY 10039, USA",40.822922,-73.9426429
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,4650000,4,4.0,2184.207862,980 Fifth Ave Apt 8B,"New York, NY 10075","980 Fifth Ave Apt 8BNew York, NY 10075",New York,New York County,New York,Manhattan,980,"980 5th Ave #8b, New York, NY 10075, USA",40.7770753,-73.963133
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,1200000,1,1.0,2184.207862,3 E 77th St Apt 14D,"New York, NY 10075","3 E 77th St Apt 14DNew York, NY 10075",New York,New York County,New York,Manhattan,3,"3 E 77th St #14d, New York, NY 10075, USA",40.7754782,-73.9639697
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,2175000,2,2.0,1666.0,243 W 60th St Apt 4A,"New York, NY 10023","243 W 60th St Apt 4ANew York, NY 10023",New York,New York County,New York,Manhattan,243,"243 W 60th St #4a, New York, NY 10023, USA",40.771979,-73.9889567
NoBroker,Condo for sale,2795000,3,3.0,1689.0,555 W 59th St Apt 20B,"Manhattan, NY 10019","555 W 59th St Apt 20BManhattan, NY 10019",New York,New York County,New York,Manhattan,555,"555 W 59th St #20b, New York, NY 10019, USA",40.7715251,-73.9895943
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,Co-op for sale,45000000,5,2.3738608579684373,2184.207862,4 E 66th St Fl 7,"New York, NY 10065","4 E 66th St Fl 7New York, NY 10065",New York,New York County,New York,Manhattan,4,"4 E 66th St Fl 7, New York, NY 10065, USA",40.768301,-73.9697336
Brokered by COMPASS,Co-op for sale,1995000,3,2.0,2184.207862,11 Riverside Dr Apt 10MW,"Manhattan, NY 10023","11 Riverside Dr Apt 10MWManhattan, NY 10023",New York,New York County,New York,Manhattan,11,"11 Riverside Dr #10, New York, NY 10023, USA",40.7809028,-73.9846443
