BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by Elegran LLC,Co-op for sale,745000,3,2.0,2184.207862,2500 Johnson Ave Apt 14H,"Bronx, NY 10463","2500 Johnson Ave Apt 14HBronx, NY 10463",New York,Bronx County,The Bronx,Spuyten Duyvil,2500,"2500 Johnson Ave #14h, Bronx, NY 10463, USA",40.876794,-73.9177034
Brokered by Julia B. Fee Sotheby's International Realty,Co-op for sale,165000,1,1.0,750.0,5615 Netherland Ave Apt 4E,"Bronx, NY 10471","5615 Netherland Ave Apt 4EBronx, NY 10471",New York,Bronx County,The Bronx,North Riverdale,5615,"5615 Netherland Ave #4e, Bronx, NY 10471, USA",40.904655,-73.9066105
Brokered by Accord Homes Realty,Condo for sale,309000,2,1.0,862.0,1505 Archer Rd Apt 2D,"Bronx, NY 10462","1505 Archer Rd Apt 2DBronx, NY 10462",New York,Bronx County,The Bronx,Parkchester,1505,"1505 Archer Rd #2d, Bronx, NY 10462, USA",40.8385018,-73.86211
Brokered by Tudor Realty Services Corp. - Tudor Realty Services Corp.,Co-op for sale,269500,2,1.0,2184.207862,2080-2090 Barnes Ave Unit 5B,"Bronx, NY 10462","2080-2090 Barnes Ave Unit 5BBronx, NY 10462",New York,Bronx County,The Bronx,East Bronx,2080,"2080 Barnes Ave #2090, Bronx, NY 10462, USA",40.8531021,-73.8636237
Brokered by Re/Max In The City,Co-op for sale,469900,3,2.0,1200.0,2711 Henry Hudson Pkwy Apt 3C,"Bronx, NY 10463","2711 Henry Hudson Pkwy Apt 3CBronx, NY 10463",New York,Bronx County,The Bronx,Spuyten Duyvil,2711,"2711 Henry Hudson Pkwy #3c, Bronx, NY 10463, USA",40.8819273,-73.9172822
Brokered by Pantiga Group Inc.,Co-op for sale,159999,1,1.0,650.0,1372 Shakespeare Ave Apt 4C,"Bronx, NY 10452","1372 Shakespeare Ave Apt 4CBronx, NY 10452",New York,Bronx County,The Bronx,Mount Eden,1372,"1372 Shakespeare Ave #4c, Bronx, NY 10452, USA",40.8412247,-73.9216103
Brokered by Re/Max In The City,Co-op for sale,469900,3,2.0,1200.0,2711 Henry Hudson Pkwy Apt 3C,"Bronx, NY 10463","2711 Henry Hudson Pkwy Apt 3CBronx, NY 10463",New York,Bronx County,The Bronx,Spuyten Duyvil,2711,"2711 Henry Hudson Pkwy #3c, Bronx, NY 10463, USA",40.8819273,-73.9172822
"Brokered by Nest Seekers International, Midtown",Co-op for sale,300000,2,1.0,2184.207862,800 Grand Concourse Apt 3RS,"Bronx, NY 10451","800 Grand Concourse Apt 3RSBronx, NY 10451",New York,Bronx County,The Bronx,Concourse Village,800,"800 Grand Concourse #3r, Bronx, NY 10451, USA",40.8248699,-73.9229829
Brokered by Berkshire Hathaway,Co-op for sale,265000,1,1.0,2184.207862,5700 Arlington Ave Apt 21E,"Bronx, NY 10471","5700 Arlington Ave Apt 21EBronx, NY 10471",New York,Bronx County,The Bronx,North Riverdale,5700,"5700 Arlington Ave #21e, Bronx, NY 10471, USA",40.9069228,-73.9062512
Brokered by Corcoran Westside Columbus,Co-op for sale,280000,2,1.0,1050.0,3000 Valentine Ave Apt 3B,"Bronx, NY 10458","3000 Valentine Ave Apt 3BBronx, NY 10458",New York,Bronx County,The Bronx,West Bronx,3000,"3000 Valentine Ave #3b, Bronx, NY 10458, USA",40.8724137,-73.8852231
Brokered by COMPASS,Co-op for sale,375000,2,1.0,2184.207862,5900 Arlington Ave Apt 10H,"Bronx, NY 10471","5900 Arlington Ave Apt 10HBronx, NY 10471",New York,Bronx County,The Bronx,North Riverdale,5900,"5900 Arlington Ave #10h, Bronx, NY 10471, USA",40.909252,-73.905421
Brokered by Mp Power Realty,Co-op for sale,167999,1,1.0,2184.207862,3121 Middletown Rd Apt 6B,"Bronx, NY 10461","3121 Middletown Rd Apt 6BBronx, NY 10461",New York,Bronx County,The Bronx,Pelham Bay,3121,"3121 Middletown Rd #6b, Bronx, NY 10461, USA",40.8455961,-73.8264218
Brokered by Brown Harris Stevens,Co-op for sale,309000,2,1.0,2184.207862,3935 Blackstone Ave Apt 3F,"Bronx, NY 10471","3935 Blackstone Ave Apt 3FBronx, NY 10471",New York,Bronx County,The Bronx,Riverdale,3935,"3935 Blackstone Ave #3f, Bronx, NY 10471, USA",40.890384,-73.9117878
"Brokered by OneKey MLS LLC - Foxworth Realty, Inc.",Co-op for sale,295500,1,1.0,2184.207862,3015 Riverdale Ave Apt 2A,"New York, NY 10463","3015 Riverdale Ave Apt 2ANew York, NY 10463",New York,Bronx County,The Bronx,Spuyten Duyvil,3015,"3015 Riverdale Ave #2a, Bronx, NY 10463, USA",40.8809305,-73.9107494
